,aruco_IDs,aruco_Corners,Timestamps
8323,[[4]],"(array([[[808., 730.],
        [907., 734.],
        [900., 829.],
        [801., 827.]]], dtype=float32),)",333523
8324,[[4]],"(array([[[808., 728.],
        [907., 732.],
        [900., 827.],
        [801., 826.]]], dtype=float32),)",333563
8325,[[4]],"(array([[[806., 728.],
        [907., 732.],
        [899., 827.],
        [801., 825.]]], dtype=float32),)",333603
8326,[[4]],"(array([[[807., 728.],
        [906., 732.],
        [898., 828.],
        [800., 826.]]], dtype=float32),)",333643
8327,[[4]],"(array([[[806., 730.],
        [906., 734.],
        [897., 830.],
        [800., 828.]]], dtype=float32),)",333683
8328,[[4]],"(array([[[806., 731.],
        [906., 735.],
        [898., 831.],
        [801., 829.]]], dtype=float32),)",333724
8329,[[4]],"(array([[[807., 731.],
        [906., 735.],
        [898., 831.],
        [801., 829.]]], dtype=float32),)",333764
8330,[[4]],"(array([[[806., 731.],
        [906., 735.],
        [898., 831.],
        [801., 829.]]], dtype=float32),)",333804
8331,[[4]],"(array([[[806., 731.],
        [906., 735.],
        [898., 831.],
        [800., 828.]]], dtype=float32),)",333844
8332,[[4]],"(array([[[806., 731.],
        [905., 734.],
        [898., 831.],
        [800., 829.]]], dtype=float32),)",333884
8333,[[4]],"(array([[[806., 731.],
        [906., 735.],
        [898., 830.],
        [800., 828.]]], dtype=float32),)",333924
8334,[[4]],"(array([[[806., 731.],
        [906., 734.],
        [898., 831.],
        [801., 828.]]], dtype=float32),)",333964
8335,[[4]],"(array([[[806., 731.],
        [906., 734.],
        [899., 830.],
        [800., 828.]]], dtype=float32),)",334004
8336,[[4]],"(array([[[806., 731.],
        [905., 735.],
        [897., 831.],
        [800., 829.]]], dtype=float32),)",334044
8337,"[[  4]
 [190]]","(array([[[805., 732.],
        [905., 736.],
        [897., 831.],
        [799., 829.]]], dtype=float32), array([[[1333.,  178.],
        [1064.,  131.],
        [1099.,   87.],
        [1414.,  135.]]], dtype=float32))",334084
8338,[[4]],"(array([[[805., 732.],
        [905., 736.],
        [897., 831.],
        [799., 829.]]], dtype=float32),)",334124
8339,[[4]],"(array([[[805., 732.],
        [905., 736.],
        [897., 831.],
        [799., 829.]]], dtype=float32),)",334164
8340,[[4]],"(array([[[805., 731.],
        [904., 735.],
        [896., 831.],
        [799., 829.]]], dtype=float32),)",334204
8341,[[4]],"(array([[[804., 731.],
        [904., 735.],
        [896., 831.],
        [798., 828.]]], dtype=float32),)",334244
8342,[[4]],"(array([[[804., 731.],
        [903., 735.],
        [896., 830.],
        [798., 829.]]], dtype=float32),)",334284
8343,[[4]],"(array([[[805., 731.],
        [903., 735.],
        [896., 831.],
        [798., 829.]]], dtype=float32),)",334324
8344,[[4]],"(array([[[804., 732.],
        [904., 736.],
        [897., 831.],
        [798., 829.]]], dtype=float32),)",334364
8345,[[4]],"(array([[[804., 733.],
        [904., 736.],
        [896., 832.],
        [799., 831.]]], dtype=float32),)",334405
8346,[[4]],"(array([[[804., 733.],
        [905., 737.],
        [896., 832.],
        [799., 830.]]], dtype=float32),)",334445
8347,[[4]],"(array([[[805., 732.],
        [904., 736.],
        [896., 832.],
        [799., 830.]]], dtype=float32),)",334485
8348,[[4]],"(array([[[804., 732.],
        [904., 736.],
        [896., 832.],
        [798., 830.]]], dtype=float32),)",334525
8349,[[4]],"(array([[[803., 733.],
        [904., 736.],
        [896., 832.],
        [798., 831.]]], dtype=float32),)",334565
8350,[[4]],"(array([[[804., 733.],
        [904., 737.],
        [896., 833.],
        [798., 831.]]], dtype=float32),)",334605
8351,[[4]],"(array([[[805., 733.],
        [905., 737.],
        [896., 833.],
        [799., 831.]]], dtype=float32),)",334645
8352,"[[  4]
 [190]]","(array([[[806., 732.],
        [905., 736.],
        [898., 832.],
        [800., 831.]]], dtype=float32), array([[[370., 484.],
        [332., 473.],
        [351., 470.],
        [373., 480.]]], dtype=float32))",334685
8353,[[4]],"(array([[[806., 731.],
        [905., 736.],
        [897., 831.],
        [799., 829.]]], dtype=float32),)",334725
8354,[[4]],"(array([[[805., 730.],
        [904., 734.],
        [896., 830.],
        [799., 828.]]], dtype=float32),)",334765
8355,[[4]],"(array([[[804., 730.],
        [904., 734.],
        [896., 830.],
        [799., 828.]]], dtype=float32),)",334805
8356,[[4]],"(array([[[804., 730.],
        [904., 734.],
        [896., 830.],
        [798., 827.]]], dtype=float32),)",334846
8357,[[4]],"(array([[[804., 731.],
        [904., 736.],
        [896., 831.],
        [798., 829.]]], dtype=float32),)",334886
8358,[[4]],"(array([[[804., 733.],
        [904., 737.],
        [896., 833.],
        [798., 830.]]], dtype=float32),)",334926
8359,[[4]],"(array([[[804., 734.],
        [904., 738.],
        [895., 834.],
        [798., 831.]]], dtype=float32),)",334966
8360,[[4]],"(array([[[804., 734.],
        [904., 738.],
        [896., 834.],
        [798., 833.]]], dtype=float32),)",335006
8361,[[4]],"(array([[[805., 735.],
        [904., 739.],
        [896., 835.],
        [798., 833.]]], dtype=float32),)",335046
8362,[[4]],"(array([[[805., 735.],
        [904., 739.],
        [896., 836.],
        [798., 833.]]], dtype=float32),)",335086
8363,[[4]],"(array([[[804., 735.],
        [904., 739.],
        [896., 835.],
        [798., 833.]]], dtype=float32),)",335126
8364,[[4]],"(array([[[803., 735.],
        [904., 739.],
        [895., 835.],
        [798., 832.]]], dtype=float32),)",335166
8365,[[4]],"(array([[[804., 734.],
        [904., 739.],
        [896., 834.],
        [797., 831.]]], dtype=float32),)",335206
8366,[[4]],"(array([[[803., 735.],
        [903., 738.],
        [894., 835.],
        [797., 832.]]], dtype=float32),)",335246
8367,[[4]],"(array([[[804., 735.],
        [903., 739.],
        [895., 835.],
        [797., 833.]]], dtype=float32),)",335286
8368,[[4]],"(array([[[804., 736.],
        [903., 740.],
        [895., 836.],
        [797., 834.]]], dtype=float32),)",335326
8369,[[4]],"(array([[[804., 737.],
        [903., 740.],
        [895., 837.],
        [797., 834.]]], dtype=float32),)",335366
8370,[[4]],"(array([[[804., 737.],
        [903., 740.],
        [895., 837.],
        [798., 835.]]], dtype=float32),)",335406
8371,[[4]],"(array([[[804., 737.],
        [903., 740.],
        [896., 836.],
        [798., 835.]]], dtype=float32),)",335446
8372,[[4]],"(array([[[805., 736.],
        [903., 740.],
        [896., 836.],
        [798., 835.]]], dtype=float32),)",335487
8373,[[4]],"(array([[[804., 737.],
        [903., 740.],
        [896., 837.],
        [798., 835.]]], dtype=float32),)",335527
8374,[[4]],"(array([[[804., 737.],
        [904., 741.],
        [896., 837.],
        [798., 835.]]], dtype=float32),)",335567
8375,[[4]],"(array([[[804., 737.],
        [904., 741.],
        [896., 837.],
        [798., 835.]]], dtype=float32),)",335607
8376,[[4]],"(array([[[804., 738.],
        [904., 741.],
        [896., 837.],
        [798., 836.]]], dtype=float32),)",335647
8377,[[4]],"(array([[[804., 738.],
        [904., 741.],
        [896., 837.],
        [798., 836.]]], dtype=float32),)",335687
8378,[[4]],"(array([[[804., 737.],
        [904., 741.],
        [896., 837.],
        [798., 835.]]], dtype=float32),)",335727
8379,[[4]],"(array([[[804., 736.],
        [904., 740.],
        [895., 836.],
        [798., 834.]]], dtype=float32),)",335767
8380,[[4]],"(array([[[804., 735.],
        [904., 739.],
        [895., 835.],
        [798., 833.]]], dtype=float32),)",335807
8381,"[[  4]
 [190]]","(array([[[804., 734.],
        [903., 738.],
        [895., 834.],
        [797., 831.]]], dtype=float32), array([[[1427.,  578.],
        [1419.,  584.],
        [1409.,  577.],
        [1413.,  513.]]], dtype=float32))",335847
8382,[[4]],"(array([[[803., 734.],
        [903., 737.],
        [895., 833.],
        [797., 831.]]], dtype=float32),)",335887
8383,[[4]],"(array([[[804., 734.],
        [903., 738.],
        [894., 835.],
        [796., 832.]]], dtype=float32),)",335928
8384,[[4]],"(array([[[803., 736.],
        [902., 740.],
        [894., 837.],
        [796., 835.]]], dtype=float32),)",335968
8385,[[4]],"(array([[[803., 738.],
        [902., 742.],
        [895., 838.],
        [796., 837.]]], dtype=float32),)",336008
8386,[[4]],"(array([[[802., 739.],
        [902., 743.],
        [894., 839.],
        [796., 837.]]], dtype=float32),)",336048
8387,[[4]],"(array([[[803., 738.],
        [902., 742.],
        [894., 838.],
        [796., 837.]]], dtype=float32),)",336088
8388,[[4]],"(array([[[802., 736.],
        [902., 740.],
        [894., 836.],
        [796., 834.]]], dtype=float32),)",336128
8389,[[4]],"(array([[[802., 733.],
        [902., 736.],
        [894., 832.],
        [796., 831.]]], dtype=float32),)",336168
8390,[[4]],"(array([[[802., 729.],
        [902., 733.],
        [893., 829.],
        [796., 827.]]], dtype=float32),)",336208
8391,[[4]],"(array([[[803., 726.],
        [902., 730.],
        [894., 826.],
        [796., 824.]]], dtype=float32),)",336248
8392,[[4]],"(array([[[802., 726.],
        [902., 730.],
        [894., 825.],
        [796., 824.]]], dtype=float32),)",336288
8393,[[4]],"(array([[[802., 727.],
        [901., 730.],
        [893., 827.],
        [796., 825.]]], dtype=float32),)",336328
8394,[[4]],"(array([[[803., 729.],
        [901., 733.],
        [894., 829.],
        [796., 828.]]], dtype=float32),)",336368
8395,[[4]],"(array([[[802., 732.],
        [902., 736.],
        [894., 832.],
        [796., 831.]]], dtype=float32),)",336408
8396,[[4]],"(array([[[802., 735.],
        [902., 739.],
        [894., 835.],
        [796., 833.]]], dtype=float32),)",336448
8397,[[4]],"(array([[[802., 737.],
        [902., 741.],
        [895., 837.],
        [796., 835.]]], dtype=float32),)",336488
8398,[[4]],"(array([[[803., 739.],
        [903., 742.],
        [894., 839.],
        [796., 836.]]], dtype=float32),)",336528
8399,[[4]],"(array([[[804., 738.],
        [903., 742.],
        [895., 838.],
        [796., 836.]]], dtype=float32),)",336568
8400,[[4]],"(array([[[802., 737.],
        [902., 740.],
        [894., 837.],
        [796., 834.]]], dtype=float32),)",336609
8401,[[4]],"(array([[[802., 735.],
        [901., 738.],
        [894., 835.],
        [795., 833.]]], dtype=float32),)",336649
8402,[[4]],"(array([[[801., 735.],
        [901., 738.],
        [894., 834.],
        [795., 833.]]], dtype=float32),)",336689
8403,[[4]],"(array([[[802., 734.],
        [901., 737.],
        [893., 834.],
        [795., 831.]]], dtype=float32),)",336729
8404,[[4]],"(array([[[802., 733.],
        [902., 737.],
        [893., 833.],
        [796., 831.]]], dtype=float32),)",336769
8405,[[4]],"(array([[[802., 732.],
        [902., 736.],
        [893., 832.],
        [796., 830.]]], dtype=float32),)",336809
8406,[[4]],"(array([[[802., 731.],
        [901., 735.],
        [893., 831.],
        [795., 829.]]], dtype=float32),)",336849
8407,[[4]],"(array([[[801., 730.],
        [901., 734.],
        [892., 830.],
        [795., 828.]]], dtype=float32),)",336889
8408,[[4]],"(array([[[801., 728.],
        [901., 732.],
        [892., 828.],
        [795., 826.]]], dtype=float32),)",336929
8409,[[4]],"(array([[[801., 726.],
        [901., 731.],
        [892., 826.],
        [795., 824.]]], dtype=float32),)",336969
8410,[[4]],"(array([[[801., 725.],
        [900., 729.],
        [892., 825.],
        [795., 823.]]], dtype=float32),)",337009
8411,[[4]],"(array([[[800., 725.],
        [900., 729.],
        [892., 825.],
        [794., 823.]]], dtype=float32),)",337050
8412,[[4]],"(array([[[800., 726.],
        [900., 730.],
        [892., 826.],
        [794., 824.]]], dtype=float32),)",337090
8413,[[4]],"(array([[[800., 728.],
        [900., 732.],
        [892., 828.],
        [794., 826.]]], dtype=float32),)",337130
8414,[[4]],"(array([[[800., 730.],
        [900., 734.],
        [892., 830.],
        [794., 828.]]], dtype=float32),)",337170
8415,"[[  4]
 [190]]","(array([[[801., 732.],
        [901., 736.],
        [892., 833.],
        [795., 831.]]], dtype=float32), array([[[1329.,  178.],
        [1061.,  132.],
        [1093.,   88.],
        [1403.,  136.]]], dtype=float32))",337210
8416,[[4]],"(array([[[801., 734.],
        [901., 738.],
        [893., 834.],
        [796., 833.]]], dtype=float32),)",337250
8417,[[4]],"(array([[[801., 734.],
        [901., 738.],
        [893., 834.],
        [795., 831.]]], dtype=float32),)",337290
8418,[[4]],"(array([[[802., 733.],
        [901., 738.],
        [893., 833.],
        [795., 831.]]], dtype=float32),)",337330
8419,[[4]],"(array([[[800., 733.],
        [900., 736.],
        [892., 833.],
        [794., 830.]]], dtype=float32),)",337370
8420,[[4]],"(array([[[800., 733.],
        [900., 736.],
        [891., 833.],
        [794., 830.]]], dtype=float32),)",337410
8421,[[4]],"(array([[[801., 732.],
        [901., 736.],
        [892., 832.],
        [795., 830.]]], dtype=float32),)",337450
8422,[[4]],"(array([[[801., 731.],
        [901., 734.],
        [893., 831.],
        [795., 829.]]], dtype=float32),)",337490
8423,[[4]],"(array([[[801., 730.],
        [901., 733.],
        [893., 830.],
        [795., 828.]]], dtype=float32),)",337530
8424,[[4]],"(array([[[800., 729.],
        [900., 732.],
        [892., 829.],
        [794., 827.]]], dtype=float32),)",337570
8425,[[4]],"(array([[[801., 727.],
        [900., 731.],
        [893., 827.],
        [794., 825.]]], dtype=float32),)",337610
8426,[[4]],"(array([[[801., 726.],
        [900., 730.],
        [893., 826.],
        [794., 824.]]], dtype=float32),)",337650
8427,[[4]],"(array([[[801., 726.],
        [901., 730.],
        [893., 826.],
        [794., 823.]]], dtype=float32),)",337691
8428,[[4]],"(array([[[801., 728.],
        [901., 732.],
        [894., 828.],
        [795., 826.]]], dtype=float32),)",337731
8429,[[4]],"(array([[[802., 732.],
        [902., 737.],
        [895., 832.],
        [795., 831.]]], dtype=float32),)",337771
8430,[[4]],"(array([[[804., 738.],
        [904., 743.],
        [897., 838.],
        [798., 836.]]], dtype=float32),)",337811
8431,[[4]],"(array([[[808., 746.],
        [907., 750.],
        [899., 848.],
        [801., 844.]]], dtype=float32),)",337851
8432,[[4]],"(array([[[813., 753.],
        [912., 758.],
        [904., 856.],
        [806., 851.]]], dtype=float32),)",337891
8433,[[4]],"(array([[[819., 759.],
        [919., 765.],
        [910., 862.],
        [812., 857.]]], dtype=float32),)",337931
8434,[[4]],"(array([[[825., 764.],
        [925., 770.],
        [916., 867.],
        [818., 862.]]], dtype=float32),)",337971
8435,[[4]],"(array([[[832., 768.],
        [932., 774.],
        [923., 871.],
        [825., 866.]]], dtype=float32),)",338011
8436,[[4]],"(array([[[841., 770.],
        [940., 776.],
        [931., 874.],
        [833., 868.]]], dtype=float32),)",338051
8437,[[4]],"(array([[[851., 771.],
        [950., 778.],
        [941., 875.],
        [843., 869.]]], dtype=float32),)",338091
8438,[[4]],"(array([[[861., 772.],
        [962., 779.],
        [953., 875.],
        [855., 869.]]], dtype=float32),)",338132
8439,[[4]],"(array([[[876., 771.],
        [976., 776.],
        [967., 873.],
        [869., 867.]]], dtype=float32),)",338172
