x_T,y_T,d_T,FaceA_T,FaceP_T,x_A,y_A,d_A,FaceT_A,FaceP_A,x_P,y_P,d_P,FaceT_P,FaceA_P,mutualGaze_TA,mutualGaze_TP,mutualGaze_AP,jointGazeT_AP,jointGazeA_TP,jointGazeP_TA,jointGazeTsp_AP,jointGazeAsp_TP,jointGazePsp_TA,sp_T,sp_A,sp_P
414.0,283.5,501.7651343008998,0.0,1.0,110.74999999999999,317.625,387.2723647093619,0.0,0.0,517.25,329.0,613.0159564605585,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0
398.0,285.5,489.8518489166068,0.0,1.0,201.35,292.925,418.28308296799065,0.0,0.0,302.25,275.0,409.4831068127786,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0
401.0,381.0,553.4427059530028,0.0,0.0,291.94999999999993,268.225,449.2938012266194,0.0,0.0,126.3,213.64999999999998,263.90137601002414,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
181.25806451612902,363.61290322580646,414.6377828819715,0.0,0.0,382.54999999999995,243.525,480.30451948524814,0.0,0.0,48.70000000000001,229.85000000000002,251.49281552359332,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
138.29032258064515,358.06451612903226,423.51500723910976,0.0,0.0,491.0,251.0,551.4566242550071,0.0,0.0,-1.5,279.0,279.1266196773704,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
95.32258064516128,352.51612903225805,432.39223159624805,0.0,0.0,521.0,278.5,590.7948095473148,0.0,1.0,29.0,334.5,335.8967794201722,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
52.35483870967742,346.9677419354839,441.26945595338634,0.0,0.0,476.5,277.5,551.4236875566819,0.0,1.0,17.0,335.0,335.43441120558055,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
9.387096774193537,341.41935483870964,450.14668031052463,0.0,0.0,496.0,282.5,570.8084715861663,0.0,1.0,16.0,335.5,335.88475231558954,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-33.58064516129032,335.8709677419355,459.02390466766303,0.0,0.0,489.0,272.5,559.8011336526044,0.0,1.0,15.5,336.5,336.85807808348613,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-76.5483870967742,330.3225806451613,467.9011290248013,0.0,0.0,481.5,257.5,546.0297610936606,0.0,1.0,16.75,337.75,338.16518697810477,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-119.51612903225805,324.7741935483871,476.7783533819396,0.0,0.0,477.5,248.5,538.2922563804007,0.0,1.0,16.25,338.5,338.8898836025669,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-162.48387096774195,319.2258064516129,485.6555777390779,0.0,0.0,480.0,251.0,541.6650751910138,0.0,1.0,18.5,342.25,342.7509743029042,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-205.45161290322582,313.6774193548387,494.5328020962162,0.0,0.0,486.5,262.5,552.8007454731287,0.0,1.0,-100.5,347.75,368.4752137362485,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-248.4193548387097,308.1290322580645,503.4100264533545,0.0,0.0,494.0,275.5,565.6330965086305,0.0,1.0,-365.75,348.0,506.769222532139,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-291.38709677419354,302.5806451612903,512.2872508104929,0.0,0.0,499.0,292.0,578.163695728892,0.0,1.0,-559.0,354.0,661.9200559983602,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
-334.35483870967744,297.0322580645161,521.164475167631,0.0,0.0,502.0,301.5,585.5837883225008,0.0,1.0,-600.5,363.0,701.693303545261,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
-377.32258064516134,291.48387096774195,530.0416995247695,0.0,0.0,501.0,301.0,584.4674359569328,0.0,1.0,-602.5,372.25,708.225681732943,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-420.2903225806451,285.93548387096774,538.9189238819077,0.0,0.0,492.5,303.5,578.5715074608711,0.0,1.0,-678.25,382.75,779.1766511688288,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-463.258064516129,280.38709677419354,547.796148239046,0.0,0.0,481.5,307.5,571.3138281027909,0.0,1.0,-643.5,379.0,746.9683099544333,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0
-458.0,281.5,537.7574767240963,0.0,0.0,474.0,302.5,562.3008743153505,0.0,1.0,-626.0,379.0,731.8263204038917,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0
-457.5,259.5,525.9719574273898,0.0,0.0,469.0,307.5,560.8183752339077,0.0,1.0,-680.75,388.25,784.3395740988225,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-449.0,252.5,515.1306420971155,0.0,0.0,465.0,317.5,563.0554328906542,0.0,1.0,-604.75,382.75,715.6967380137987,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-554.5,286.5,624.4218403983082,0.0,0.0,463.0,329.0,567.9876759226383,0.0,1.0,-618.75,382.25,727.3643461890892,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-503.325,390.225,682.1604693937317,0.0,0.0,464.0,341.0,575.8283323763205,0.0,1.0,-701.5,390.75,803.4546915837673,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-280.625,359.125,665.9599106893006,0.0,0.0,466.5,346.0,580.8084928437534,0.0,1.0,-621.25,386.0,731.6904576073103,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
-57.92500000000001,328.025,649.7593519848697,0.0,0.0,469.5,344.5,582.3320251315661,0.0,1.0,-594.0,382.5,706.592892657056,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
164.77499999999992,296.92499999999995,633.5587932804386,0.0,0.0,473.5,335.5,580.3138168922108,0.0,1.0,-632.75,386.0,741.9076507538405,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
387.47499999999997,265.825,617.3582345760076,0.0,0.0,480.5,319.0,576.7534135035312,0.0,1.0,-488.75,371.75,617.3720070798765,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0
593.0,253.0,644.7385669359915,0.0,0.0,487.0,281.5,562.7528999891912,0.0,1.0,-177.25,305.0,352.7807825200099,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0
595.5,233.0,639.4609249328782,0.0,0.0,487.0,262.5,553.2407171987734,0.0,1.0,-93.77272727272728,229.5568181818182,280.64763043728084,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
595.5,264.0,651.4007547985318,0.0,0.0,489.0,267.5,557.3847060334354,0.0,1.0,-40.13636363636364,236.9659090909091,306.8163750919106,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
593.0,229.0,635.6810343052032,0.0,0.0,493.0,280.0,566.9653923344558,0.0,1.0,13.5,244.375,332.98511974654036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
587.0,233.0,631.5635276103604,0.0,0.0,496.5,297.5,578.8156129919214,0.0,1.0,67.13636363636363,251.7840909090909,359.15386440117015,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
596.5,225.5,637.7561459700262,0.0,0.0,497.0,316.5,589.2250815486325,0.0,1.0,120.77272727272727,259.19318181818187,385.3226090557999,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
628.5,212.0,663.3058312059634,0.0,0.0,502.0,328.0,599.657152724568,0.0,1.0,174.4090909090909,266.60227272727275,411.4913537104296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
569.0,214.5,608.6472016888724,0.0,0.0,504.0,330.5,602.6992822491072,0.0,1.0,228.04545454545453,274.0113636363636,437.6600983650594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
576.55,176.5,603.1696622942774,0.0,0.0,501.5,327.5,598.9691984860301,0.0,1.0,281.68181818181813,281.4204545454545,463.8288430196892,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
611.95,172.5,635.9957087215232,0.0,0.0,495.0,336.0,598.2681226185437,0.0,1.0,335.31818181818176,288.8295454545455,489.997587674319,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
668.5,172.0,690.2911283375992,0.0,0.0,491.0,322.5,587.4413377928306,0.0,1.0,388.95454545454544,296.2386363636364,516.1663323289487,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
632.5,258.875,685.9384679924779,0.0,0.0,485.5,313.5,577.9222161392092,0.0,1.0,442.59090909090907,303.64772727272725,542.3350769835785,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
599.0,258.875,652.565740456284,0.0,0.0,481.0,307.0,570.6224875043347,0.0,1.0,583.25,300.75,656.4353806571241,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
595.5,256.0,648.2363224244118,0.0,1.0,478.0,307.0,568.0959625372375,0.0,1.0,502.75,302.0,586.4861253892202,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
590.5,260.0,645.2056382251159,0.0,1.0,477.5,312.0,570.3948194014388,0.0,1.0,506.5,302.5,589.9565823302098,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
591.0,259.0,645.2613499365734,0.0,1.0,480.0,325.5,579.9594727316735,0.0,1.0,511.75,306.5,596.5174713716135,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
598.5,257.5,651.5436411505267,0.0,1.0,482.0,337.0,588.1267096843775,0.0,1.0,536.25,310.25,619.5594393474107,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
614.0,265.0,668.7557695411201,0.0,1.0,483.5,352.5,598.3549003428121,0.0,1.0,526.0,335.25,623.8986077628965,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
620.5,262.0,673.5462211215606,0.0,1.0,482.5,363.0,603.800802949243,0.0,1.0,557.0,340.5,652.8736383058488,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
630.0,263.0,682.692463705291,0.0,1.0,481.0,367.0,605.0218360606243,0.0,1.0,556.0,333.25,648.2652947968785,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
630.0,260.5,681.7333228186028,0.0,1.0,474.5,330.0,577.970817279386,0.0,0.0,588.75,322.0,671.0854284970287,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
627.0,258.5,678.1972159185907,0.0,1.0,477.0,321.0,574.9535186973117,0.0,1.0,556.25,326.0,644.9439789545418,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0
620.5,255.5,671.0443904575666,0.0,1.0,479.5,304.5,568.0159358675132,0.0,1.0,518.5,334.5,617.2626705426133,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
616.0,252.0,665.552402144264,0.0,1.0,479.5,289.0,559.8601312401113,0.0,1.0,524.5,337.5,623.8566558391698,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
550.0,237.0,599.0693649063674,0.0,1.0,481.0,278.0,555.5604369179682,0.0,1.0,542.5,318.25,628.9618174825907,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
516.0,303.5,598.8148896982784,0.0,0.0,481.5,277.0,555.4920682019706,0.0,1.0,536.5,321.0,625.2016815609818,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
586.0,212.5,623.3462129464605,0.0,0.0,482.5,282.5,559.1176654534017,0.0,1.0,534.25,326.0,625.8621763301807,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
586.5,208.5,622.4594781849653,0.0,1.0,483.5,290.5,564.0591136480176,0.0,1.0,517.25,342.25,620.5782996269203,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
589.0,210.0,625.3207912758483,0.0,1.0,483.0,294.5,565.7045383376135,0.0,1.0,508.5,349.5,617.10845175531,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
585.5,210.0,622.0214296095712,0.0,1.0,483.0,306.0,571.7741805873277,0.0,1.0,511.75,340.75,614.8161195990238,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
579.5,216.0,618.4466699192686,0.0,1.0,482.5,308.5,572.6942268396456,0.0,1.0,510.25,344.0,615.3789387638046,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
580.5,219.0,620.4365147634028,0.0,1.0,481.5,312.0,573.7590244359046,0.0,1.0,504.6071428571429,341.5357142857143,609.3599831948741,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
557.0,248.0,611.0758123416956,0.0,1.0,488.0,327.5,587.7099536517037,0.0,1.0,503.03571428571433,331.67857142857144,602.668986584539,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
498.5,349.5,609.7861099158816,0.0,0.0,486.0,319.5,581.6152254608771,0.0,1.0,501.46428571428567,321.82142857142856,595.9779899742041,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
511.0,332.0,609.4925405148078,0.0,0.0,485.5,316.0,579.2808041010853,0.0,1.0,499.8928571428571,311.9642857142857,589.286993363869,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
516.0,326.0,611.0981225351669,0.0,0.0,486.0,314.0,578.612196228922,0.0,1.0,502.25,316.5,593.6602555442344,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
520.0,371.0,642.017764540759,0.0,0.0,486.5,313.5,578.761240368405,0.0,1.0,498.5,315.5,589.9516419570041,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
527.0,374.5,649.8343492567585,0.0,0.0,487.5,313.0,579.3317270787092,0.0,1.0,510.5,320.5,602.7693071493169,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
542.0,307.0,622.9069438731948,0.0,1.0,488.5,315.0,581.2550443460746,0.0,1.0,505.25,325.0,600.7533578541239,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
537.0,342.5,637.6737625321332,0.0,1.0,488.5,313.5,580.4439751499528,0.0,1.0,499.25,325.75,596.1245016242633,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
538.0,310.5,621.1873625646631,0.0,1.0,489.5,313.0,581.0158581720855,0.0,1.0,501.25,327.5,598.7582530774355,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
567.5,349.0,667.0519749124583,0.0,1.0,488.5,310.0,578.5606521586608,0.0,1.0,511.5,331.0,609.2565970868918,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
503.25,399.25,645.4926291385545,0.0,0.0,488.5,302.5,574.5768097284581,0.0,1.0,510.75,323.5,604.5863351717742,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
547.25,335.5,645.2698621776103,0.0,0.0,486.0,297.0,569.5656836375997,0.0,1.0,487.0,332.75,589.831675748992,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
556.5,301.0,632.6873373955135,0.0,1.0,484.0,294.5,566.5569009652593,0.0,1.0,489.5,333.0,592.0299275870402,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
551.5,295.5,625.6791662362543,0.0,1.0,485.0,291.0,565.6023923009066,0.0,1.0,492.5,333.5,594.7930732136135,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
536.0,282.0,605.6746303124589,0.0,1.0,484.0,291.5,565.0029017803596,0.0,1.0,493.25,340.5,599.3711153617055,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
527.5,284.5,599.3300691105139,0.0,0.0,484.5,291.0,565.1737045165295,0.0,1.0,493.25,346.5,602.7943113766253,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
503.0,292.5,581.8641556896791,0.0,0.0,487.5,308.5,577.0723681054592,0.0,1.0,489.75,349.75,601.8140397838713,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
510.5,297.5,590.8608663456821,0.0,0.0,492.5,328.0,591.72708467745,0.0,1.0,496.0,347.75,605.7687282789307,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
510.0,297.5,590.4289584048199,0.0,0.0,492.0,327.0,590.7567016103048,0.0,1.0,479.5,352.5,595.1274179326297,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
510.0,299.5,591.4392417431284,0.0,0.0,490.5,325.5,588.6770537109378,0.0,1.0,476.25,353.375,593.0387092087558,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
509.5,301.0,591.7705008456102,0.0,0.0,489.5,324.5,587.2908138222494,0.0,1.0,477.0,354.5,594.3272267547015,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
512.5,299.5,593.5964002223451,0.0,0.0,489.0,323.0,586.046073274107,0.0,1.0,443.42857142857144,296.17857142857144,533.5954193192158,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
516.5,300.5,597.5555930433613,0.0,0.0,483.5,307.0,572.789841090538,0.0,1.0,439.1428571428571,268.8928571428571,516.1806378202966,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
489.5,334.5,594.9644289008363,0.0,0.0,478.5,292.0,560.5590353955308,0.0,1.0,434.8571428571429,241.60714285714286,498.7658563213773,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
469.5,316.0,565.955634722121,0.0,1.0,478.5,294.0,561.6033462448554,0.0,1.0,430.57142857142856,214.32142857142856,481.35107482245803,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
469.0,319.5,567.5153047309037,0.0,1.0,479.5,296.0,563.5037098537496,0.0,1.0,431.25,309.25,531.1090186319577,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
483.5,305.0,571.804393696654,0.0,1.0,479.5,299.0,565.0853298458973,0.0,1.0,477.5,340.5,586.4711723902051,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
465.0,304.0,555.5551293030627,0.0,1.0,480.0,298.5,565.245720217156,0.0,1.0,495.0,334.5,597.4242348616868,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
486.5,296.5,569.777902375798,0.0,1.0,479.5,298.0,564.5566844879263,0.0,1.0,497.5,339.75,602.4498142122225,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
495.0,305.5,581.9025173074132,0.0,1.0,479.5,296.5,563.7663523127289,0.0,1.0,502.75,351.0,613.155173619686,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
476.0,285.0,554.798487151606,0.0,1.0,478.0,292.5,560.3930032658708,0.0,1.0,488.5,350.0,600.9440636346715,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
469.5,306.0,560.4186448067101,0.0,1.0,478.5,288.0,558.4856757339439,0.0,1.0,520.75,334.0,619.5272883678981,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
487.5,301.0,573.0111988285853,0.0,1.0,479.0,283.5,556.6087045672211,0.0,1.0,574.5,317.75,656.5202171700107,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
471.875,302.875,560.7132850543293,0.0,0.0,480.0,282.0,556.7081820846538,0.0,1.0,599.75,319.25,679.4267726159176,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
486.0,328.0,587.4774521711148,0.0,1.0,482.0,283.0,558.9391737926409,0.0,1.0,580.25,327.5,666.2971288126646,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
515.0,312.5,602.9709338795403,0.0,1.0,484.0,287.0,562.6948279105907,0.0,1.0,574.25,329.0,661.8192451346076,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
461.0,265.5,531.9995284202599,0.0,1.0,484.0,292.0,565.261163788447,0.0,1.0,570.5,331.25,659.6975631348378,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
493.0,318.5,586.9880143727701,0.0,1.0,484.5,296.5,568.0252475755085,0.0,1.0,569.0,331.75,658.6586768634513,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
515.0,330.0,611.671576804121,0.0,1.0,485.5,310.5,576.357160756622,0.0,1.0,564.5,336.5,657.1879836212474,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
494.5,313.0,585.2377724343703,0.0,1.0,492.0,342.5,599.4750305001513,0.0,1.0,426.5,301.25,522.9220142678407,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0
491.0,301.0,575.9247022604948,0.0,1.0,488.0,336.0,592.486859260394,0.0,1.0,197.75,243.25,313.50132970519644,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
501.0,315.5,592.1645476741817,0.0,1.0,486.0,329.5,587.1681371401246,0.0,1.0,176.25,225.5,286.2069433973176,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
521.0,319.0,611.2530455416614,0.0,1.0,485.5,324.0,583.6833637679947,0.0,1.0,170.5,223.0,280.7124699860366,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
487.5,334.5,591.4420015395408,0.0,1.0,485.5,323.0,583.128910879648,0.0,1.0,169.25,220.75,278.1657626909511,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
489.0,300.0,573.7990285079424,0.0,1.0,487.0,326.5,586.3203517665293,0.0,1.0,179.5,194.25,265.5598703586894,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
501.0,334.0,602.3134488519372,0.0,1.0,490.5,332.5,592.5762999725207,0.0,1.0,188.5,145.5,238.12336359795654,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
495.0,285.5,571.4341067475013,0.0,1.0,428.0,264.0,503.7607771403207,0.0,1.0,191.5,146.75,241.2640094217375,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
493.0,296.0,575.0585596449533,0.0,1.0,383.5,165.85000000000002,420.5074574346911,0.0,0.0,194.25,147.0,243.6022667340206,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
495.0,299.0,578.2960806902046,0.0,1.0,399.5,127.64999999999999,422.0696882721959,0.0,0.0,196.0,149.0,246.20538491844013,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
499.0,320.5,593.1074202313105,0.0,1.0,449.0,198.5,496.8776920075094,0.0,0.0,186.25,137.25,231.41226337790243,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
494.5,222.5,542.2536072296277,0.0,0.0,454.5,287.5,537.7998353371192,0.0,1.0,180.75,101.25,207.81051261348966,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
495.5,225.5,544.4013643573014,0.0,1.0,472.0,287.5,552.6684389114629,0.0,1.0,177.30769230769232,21.78846153846154,179.07377188251183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
500.0,223.0,547.4757952995451,0.0,1.0,472.5,280.0,549.2324189266326,0.0,1.0,176.53846153846155,28.942307692307693,180.87603229670896,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
501.0,221.0,547.5784959964626,0.0,1.0,472.5,274.0,546.1979952361597,0.0,1.0,175.76923076923077,36.09615384615385,182.67829271090613,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
499.0,220.0,545.350961125671,0.0,1.0,473.5,275.0,547.5648663438681,0.0,1.0,175.0,43.25,184.4805531251033,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
479.0,211.5,523.6301660113332,0.0,1.0,475.0,276.0,549.3643480413127,0.0,1.0,174.23076923076923,50.40384615384615,186.28281353930043,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
443.5,188.0,481.7230723878806,0.0,0.0,478.5,281.5,555.1623572355188,0.0,1.0,173.46153846153845,57.55769230769231,188.0850739534976,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
492.0,202.0,531.853369683987,0.0,0.0,478.5,284.5,556.6888990820707,0.0,1.0,172.69230769230768,64.71153846153847,189.88733436769476,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
495.0,199.5,533.6902909401849,0.0,0.0,479.0,289.0,559.4300928958062,0.0,1.0,171.9230769230769,71.86538461538461,191.6895947818919,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
490.0,195.0,527.3807357300482,0.0,0.0,478.5,291.0,560.0387776772011,0.0,1.0,171.15384615384613,79.01923076923077,193.4918551960891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
491.0,206.5,532.6838493306499,0.0,0.0,482.0,306.0,571.0260136347122,0.0,1.0,170.38461538461536,86.17307692307693,195.29411561028624,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
510.0,275.5,579.6815365807031,0.0,0.0,485.5,319.0,580.9229076349966,0.0,1.0,169.61538461538464,93.32692307692308,197.0963760244834,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
435.0,307.5,533.0562364210348,0.0,0.0,483.5,308.0,573.2681067048231,0.0,1.0,168.84615384615387,100.48076923076923,198.89863643868057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
481.0,323.0,580.9005709573302,0.0,0.0,484.5,313.0,576.8280447480054,0.0,1.0,168.0769230769231,107.63461538461539,200.70089685287772,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
516.5,291.0,592.8349772376384,0.0,1.0,485.0,319.0,580.5051029117201,0.0,1.0,173.5,143.25,225.84866987748902,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
526.0,285.0,598.2489752651884,0.0,1.0,490.5,326.0,588.9541171912382,0.0,1.0,168.25,177.25,244.53447678064975,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
535.0,308.5,617.9508730661585,0.0,1.0,495.0,329.5,594.6387558846127,0.0,1.0,172.25,207.0,269.37429876046417,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
480.5,376.5,613.1576454559004,0.0,1.0,495.0,332.0,596.0276996058775,0.0,1.0,182.5,257.5,315.6177907305603,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
486.0,318.0,580.8590242870196,0.0,1.0,494.5,332.5,595.8913491568744,0.0,1.0,183.25,260.75,318.7023035105291,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
466.0,276.0,541.6151691966693,0.0,1.0,493.5,332.5,595.0617615004345,0.0,1.0,185.75,263.25,322.18594307987104,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
472.5,270.0,544.2024015439201,0.0,1.0,492.0,331.0,592.9798292490516,0.0,1.0,186.75,265.5,324.6043628058808,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
497.0,293.5,577.2892141219705,0.0,1.0,490.5,329.0,590.6193782801238,0.0,1.0,186.25,267.75,326.1621273166162,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
526.5,305.5,608.7976454912928,0.0,1.0,487.5,325.0,585.9022299641484,0.0,1.0,184.25,270.0,326.8768435245337,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
527.5,316.0,614.9419862992936,0.0,1.0,483.5,321.0,580.3562901509257,0.0,1.0,185.5,267.25,325.3214944986778,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
531.5,311.0,615.8228933676331,0.0,1.0,480.5,319.0,576.7507464412155,0.0,1.0,187.5,265.25,324.82998651372475,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
542.5,305.5,622.6334197148449,0.0,1.0,480.0,319.0,576.3341044914833,0.0,1.0,187.75,265.75,325.38318591510915,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
548.0,329.0,639.2911979247128,0.0,1.0,471.5,295.0,556.1903432332991,0.0,1.0,187.75,263.5,323.5472798561234,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
550.0,336.0,644.6830657697756,0.0,1.0,475.0,293.0,558.0985576042998,0.0,1.0,193.21875,240.84375,311.4113135562857,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
539.0,320.5,627.1042337191117,0.0,1.0,477.0,295.0,560.8511388951617,0.0,1.0,198.84375,209.96875,293.71994188968995,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
