x_T x_A x_P
-628.8 64.0 5.75
-626.5 72.5 5.75
-631.7678571428571 96.0 4.5
-636.8392857142858 79.0 4.25
-641.9107142857142 71.0 4.25
-646.9821428571429 74.5 4.75
-652.0535714285714 92.5 5.25
-657.125 126.5 3.25
-662.1964285714286 149.5 3.25
-646.5 160.5 0.5
-585.5 180.0 2.75
-624.5 337.4375 4.25
-652.0 528.6875 3.5
-665.5 551.5 2.75
-671.5 516.5 49.083333333333336
-684.25 501.0 231.41666666666669
-699.25 483.0 413.75
-702.0 420.8076923076923 523.25
-612.5 337.8846153846154 537.75
-575.0 254.96153846153848 543.5
-553.0 172.03846153846155 519.25
-546.5 89.11538461538464 521.25
-546.0 6.192307692307708 538.0
-547.5 -86.32142857142857 538.25
-551.5 -207.60714285714286 540.0
-553.5 -328.8928571428571 547.0
-636.5 -450.17857142857144 544.25
-554.5 -597.5 562.25
-637.5 -544.0 574.5
-663.125 -513.5 621.25
-610.5 -500.5 582.5
-576.0 -489.5 587.0
-563.5 -475.5 585.75
-564.0 -422.4090909090909 585.25
-559.0 -350.9545454545455 585.0
-539.0 -279.5 581.0
-570.5 -208.04545454545456 578.25
-579.5 -136.5909090909091 572.5
-574.5 19.0 568.25
-571.625 276.25 562.5
-577.0 483.25 557.0
-576.75 649.0 557.0
-579.0 617.0 557.0
-579.5 575.0 547.0
-574.5 547.0 550.75
-617.0 532.0 553.5
-779.875 543.5 556.0
-727.5 539.0 561.0
-697.0 528.5 544.25
-669.5 518.5 544.75
-653.0 515.5 544.75
-580.5 514.0 547.75
-531.5 513.5 547.75
-523.0 513.0 549.75
-525.5 513.0 549.25
-526.5 514.0 550.25
-524.0 514.0 560.75
-536.0 504.5 548.5
-535.5 496.0 552.5
-537.0 497.5 556.0
-557.5 496.0 557.25
-574.0 495.5 551.5
-530.0 503.5 546.0
-517.5 511.5 642.0
-529.0 513.5 645.75
-548.5 515.5 555.5
-585.5 517.0 563.5
-603.0 518.5 560.75
-613.0 518.5 562.25
-623.0 519.0 559.0
-626.5 518.0 563.0
-544.0 516.5 556.75
-688.875 515.0 550.0
-666.375 513.5 528.5
-643.875 508.5 402.1428571428571
-621.375 463.0 230.71428571428572
-616.0 376.25 59.285714285714306
-644.0 263.25 -112.14285714285711
-614.375 150.25 -153.0
-542.0 37.25 -154.75
-571.0 -75.75 -154.0
-580.0 -188.75 -171.5
-567.0 -301.75 -166.75
-599.0 -414.75 -165.5
-603.5 -545.5 -163.5
-485.0 -655.625 -162.75
-495.5 -561.0 -172.0
-514.0 -534.0 -177.0
-517.0 -519.0 -178.0
-517.5 -511.5 -177.5
-561.5 -510.0 -177.5
-624.5 -509.0 -176.5
-632.0 -507.0 -175.5
-591.0 -509.5 -176.0
-556.5 -515.5 -175.75
-528.0 -513.5 -175.75
-495.5 -507.0 -176.0
-492.0 -493.5 -170.4375
-490.5 -465.5 -170.1875
-432.5 -390.6590909090909 -169.9375
-185.0 -290.2045454545455 -169.6875
25.0 -189.75 -186.5
235.0 -89.29545454545456 -210.0
376.5 11.159090909090907 -205.5
504.5 128.45833333333334 -205.0
497.0 296.2916666666667 -204.25
497.0 464.125 -204.25
504.0 621.5 -204.0
505.5 626.0 -202.0
456.5 580.0 -201.5
412.0 563.0 -200.5
405.5 552.0 -200.5
450.5 540.0 -200.0
454.5 535.5 -201.0
348.5 521.5 -200.0
139.16666666666666 514.5 -200.5
-70.16666666666669 512.0 -200.5
-279.50000000000006 513.5 -200.75
-442.875 515.0 -200.0
-453.0 520.0 -202.0
-500.5 526.0 -203.25
-541.0 526.5 -205.25
-570.0 527.0 -206.25
-602.0 528.0 -207.75
-588.5 528.0 -208.25
-596.0 530.0 -208.75
-603.0 533.5 -209.0
-589.0 538.0 -209.5
-602.5 541.0 -206.63888888888889
-608.5 540.0 -201.19444444444446
-632.0 537.0 -195.75
-550.0 535.0 -190.30555555555554
-551.0 533.5 -184.86111111111111
-544.0 533.0 -222.75
-534.0 531.0 -211.75
-532.5 530.5 -214.25
-495.5 530.5 -213.0
-481.0 531.0 -212.5
-507.0 520.5 -210.75
-510.0 513.5 -210.75
-511.5 513.5 -211.0
-505.0 514.5 -209.5
-505.5 515.0 -210.0
-509.5 516.5 -209.5
-518.5 521.0 -209.0
-548.0 527.0 -209.0
-420.5 530.5 -209.0
-405.0 529.5 -209.0
-402.5 529.0 -209.0
-401.0 530.5 -194.0
-399.5 535.0 -154.0
-440.5 543.0 -114.0
-532.5 557.25 -74.0
-555.0 570.5 -34.0
-565.0 578.375 -208.5
-548.0 588.875 -207.5
-570.0 599.375 -209.5
-583.5 609.875 -213.75
-578.0 620.375 -213.25
-602.5 618.1666666666667 -211.5
-544.0 611.7222222222222 -210.5
-551.5 605.2777777777778 -210.5
-653.0 598.8333333333333 -208.5
-568.0 590.5 -207.5
-567.5 554.0 -206.5
-569.0 547.5 -206.0
-586.0 554.5 -204.0
-541.5 551.5 -203.0
-612.5 545.5 -201.75
-622.5 547.0 -201.0
-583.0 558.0 -71.25
-581.0 560.0 126.2
-557.5 554.0 267.0
-344.0 547.0 407.8
-292.5 540.5 492.5
-318.0 541.0 521.5
-315.5 541.5 530.75
-317.5 538.0 518.25
-331.0 539.5 526.5
-287.5 538.5 524.0
81.15 539.0 537.75
307.75 536.0 539.5
534.35 521.5 536.0
541.0 436.89130434782606 533.5
468.5 323.4130434782609 536.0
506.375 209.93478260869566 535.0
434.75 96.45652173913044 545.0
464.75 -17.02173913043481 546.0
395.25 -130.5 542.5
467.75 -243.9782608695652 537.5
473.75 -357.45652173913044 533.5
471.25 -470.9347826086957 640.0
469.5 -584.4130434782609 628.5
469.0 -697.8913043478261 627.5
481.5 -746.5 633.0
482.0 -569.25 638.5
485.5 -659.75 558.5
484.75 -553.5 546.0
486.5 -578.75 566.0
561.5 -560.0 567.0
542.3499999999999 -543.5 571.5
526.1500000000001 -532.25 566.5
531.0 -508.0 568.0
505.0 -501.25 566.0
477.75 -492.25 564.5
469.25 -483.0 555.0
471.75 -477.75 340.5
465.25 -476.5 -45.285714285714285
458.0 -472.625 -144.42857142857144
461.25 -473.0 -243.57142857142856
460.5 -475.5 -342.7142857142857
462.0 -483.5 -482.5
459.5 -491.0 -514.0
416.5 -488.0 -510.0
422.5 -485.0 -485.5
441.5 -484.5 -487.25
440.0 -481.0 -494.5
424.0 -477.5 -504.75
507.0 -474.0 -505.0
424.5 -473.0 -504.0
380.5 -471.0 -502.5
448.0 -468.0 -488.0
465.5 -465.5 -579.5
462.5 -462.0 -578.0
462.0 -457.0 -507.0
459.5 -455.5 -505.5
536.0 -457.5 -505.0
554.5 -463.5 -503.5
583.0 -469.0 -582.5
510.0 -473.5 -505.0
584.0 -481.5 -503.75
584.0 -488.5 -501.25
488.5 -497.0 -496.5
496.5 -489.95 -497.0
495.5 -497.75 -496.25
538.5 -505.55 -499.0
575.5 -507.0 -500.0
561.0 -526.5 -502.0
573.0 -545.0 -503.0
570.5 -563.5 -503.5
566.0 -571.5 -494.75
572.5 -560.5 -450.0
581.5 -562.5 -346.8620689655172
583.0 -554.5 -360.31034482758616
583.5 -552.0 -373.7586206896552
536.5 -549.0 -387.2068965517242
505.0 -547.5 -400.65517241379314
505.5 -546.0 -414.1034482758621
503.5 -544.0 -427.55172413793105
537.5 -535.5 -441.0
522.0 -526.0 -454.44827586206895
545.0 -513.0 -467.8965517241379
519.5 -418.9038461538462 -481.3448275862069
542.0 -291.4423076923077 -494.7931034482759
531.0 -163.9807692307692 -508.2413793103448
469.0 -36.519230769230745 -521.6896551724137
481.5 90.94230769230774 -535.1379310344828
525.0 218.4038461538462 -519.0
483.0 345.45833333333337 -578.0
532.5 471.29166666666663 -561.0
522.5 597.125 -544.0
554.0 683.5 -525.5
553.375 695.0 -496.75
486.6 752.9011627906978 -495.0
397.4 749.4360465116279 -494.25
332.5 745.9709302325582 -494.5
516.0 742.5058139534883 -494.0
373.03571428571433 739.0406976744187 -499.75
101.75 735.5755813953488 -522.0
-169.53571428571428 732.1104651162791 -519.5
-405.625 728.6453488372093 -526.75
-484.0 725.1802325581396 -523.75
-497.5 721.7151162790698 -526.25
-517.0 718.25 -524.0
-556.5 714.7848837209302 -361.5
-564.0 711.3197674418604 -73.25
-567.5 707.8546511627907 189.0
-542.0 704.3895348837209 530.25
-603.5 700.9244186046512 534.75
-577.5 697.4593023255813 533.75
-573.5 693.9941860465117 525.0
-574.5 690.5290697674418 524.0
-565.0 687.0639534883721 525.75
-560.5 683.5988372093022 525.0
-562.0 653.5 534.75
-563.0 626.5 544.0
-575.0 598.5 549.25
-592.0 579.5 552.0
-594.0 564.0 556.5
-583.5 555.0 540.0
-582.5 555.5 536.0
-581.875 552.0 540.0
-587.0 552.0 541.75
-585.0 553.5 539.5
-586.5 553.5 542.75
-586.0 552.5 551.0
-582.5 550.0 543.25
-594.0 546.5 536.5
-598.0 541.0 544.5
-596.5 536.5 539.75
-593.0 533.5 538.0
-595.0 530.0 542.0
-596.0 526.0 536.25
-598.5 525.5 528.5
-600.5 529.5 533.5
-601.0 535.0 529.0
-590.25 530.0 530.25
-604.5 527.0 530.75
-738.0 524.5 531.5
-630.5 522.5 533.5
-567.0 522.5 537.5
-562.5 532.0 535.0
-565.25 529.5 534.5
-558.0 532.0 577.25
-570.5 532.0 621.75
-579.0 430.0 640.0
-583.5 298.0 528.5
-587.5 292.0 531.5
-595.5 288.0 532.5
-595.0 293.5 635.0
-597.0 306.0 530.5
-591.5 324.0 632.0
-596.5 355.0 647.0
-603.5 459.5 537.0
-595.5 467.5 582.5
-591.0 469.5 575.0
-587.5 479.0 564.5
-584.5 580.5 636.75
-581.0 580.0 528.75
-576.5 568.5 526.75
-573.0 558.0 536.25
-571.0 553.0 536.5
-570.0 550.5 610.5
-576.0 550.0 569.5
-573.5 549.5 558.0
-576.5 548.5 552.75
-579.5 546.0 553.0
-579.5 544.5 547.75
-621.0 543.0 534.75
-612.0 544.5 537.75
-486.5 544.0 535.5
-413.21875 543.0 539.0
-460.09375 542.0 538.5
-506.96875 541.0 535.25
-553.84375 542.0 536.5
-589.5 541.5 539.75
-589.0 543.0 542.0
-613.5 543.5 548.5
-658.5 546.0 562.0
-596.5 545.5 647.5
-601.0 526.5 554.5
-600.5 531.0 539.5
-598.0 532.0 557.0
-549.7638888888889 533.0 541.25
-546.8194444444445 532.5 552.75
-543.875 524.5 554.5
-540.9305555555555 439.6071428571429 551.0
-537.9861111111111 326.41666666666663 547.75
-535.0416666666667 213.22619047619048 555.0
-532.0972222222222 100.03571428571428 553.75
-529.1527777777778 -13.154761904761898 551.25
-526.2083333333333 -126.34523809523807 553.25
-523.2638888888889 -239.53571428571428 550.0
-520.3194444444445 -352.7261904761905 542.0
-517.375 -465.91666666666663 541.25
-514.4305555555555 -579.1071428571429 553.25
-511.4861111111111 -693.5 578.0
-508.54166666666663 -586.5 547.0
-505.5972222222222 -524.0 595.5
-502.6527777777778 -486.0 564.0
-499.70833333333337 -465.5 570.5
-496.5 -477.0 575.5
-587.0 -472.0 578.5
-570.0 -445.5 573.25
-573.0 -427.5 565.75
-467.5 -442.5 488.58333333333337
-468.0 -456.5 492.91666666666663
-473.0 -381.5 497.25
-478.57142857142856 -266.5 530.0
-486.0 -281.5 564.75
-493.42857142857144 -302.5 593.5
-498.0 -299.0 590.0
-585.5 -288.5 560.25
-682.5 -286.0 585.25
-683.0 -292.5 583.75
-668.875 -302.0 584.5
-620.0 -382.5 586.25
-624.5 -502.5 587.25
-616.5 -510.5 590.0
-604.0 -514.0 593.0
-686.0 -515.0 649.5
-528.5 -516.5 643.5
-544.5 -509.5 589.0
-552.0 -501.5 587.0
-549.0 -497.0 714.75
-561.0 -495.5 594.0
-569.0 -495.5 596.5
-579.5 -497.0 620.0
-590.0 -497.0 652.75
-600.5 -499.5 599.0
-603.0 -499.0 598.0
-598.5 -502.5 596.75
-598.0 -503.0 625.25
-603.5 -501.0 615.5
-638.3928571428571 -500.0 594.5
-617.9642857142858 -500.0 666.5
-597.5357142857142 -498.5 573.5
-577.1071428571429 -499.0 575.5
-541.0431034482758 -501.5 580.0
-499.76724137931035 -501.0 580.0
-458.4913793103449 -499.0 581.5
-417.2155172413793 -497.5 485.0
-375.93965517241384 -495.0 396.56
-334.66379310344826 -491.0 352.64
-293.3879310344828 -487.0 308.72
-252.11206896551724 -483.5 264.79999999999995
-210.83620689655174 -482.0 220.88
-169.56034482758622 -481.5 176.96
-128.2844827586207 -481.5 133.04
-87.0086206896552 -473.5 89.11999999999998
-45.73275862068965 -455.0 45.19999999999999
-4.456896551724185 -399.0833333333333 1.2799999999999727
29.5 -323.19444444444446 -42.640000000000015
33.0 -247.30555555555554 -86.56
146.60000000000002 -171.41666666666669 -125.0
297.40000000000003 -76.5 -133.25
506.0 105.17857142857144 -132.0
598.5 296.75 -165.5
593.0 488.3214285714286 -209.0
589.0 626.5 -214.0
593.5 558.25 -211.75
527.0 474.5833333333333 -219.25
446.0 390.91666666666663 -349.5
450.5 307.25 -483.5
614.5 223.58333333333331 -494.875
554.0 139.91666666666666 -475.5
521.875 2.0 -494.5
521.0 -154.0 -504.0
515.5 -310.0 -517.5
522.5 -466.0 -519.5
513.25 -568.75 -519.5
518.0 -520.0 -519.0
524.0 -444.5 -521.5
518.75 -501.0 -525.5
522.25 -502.0 -546.0
579.0 -499.0 -539.5
667.75 -497.0 -540.0
671.75 -494.0 -540.5
675.0 -494.25 -541.5
608.0 -494.0 -540.0
523.5 -491.0 -542.0
557.5 -486.25 -540.0
527.75 -481.5 -540.5
534.5 -475.0 -542.0
536.25 -466.0 -535.0
541.0 -452.75 -533.0
553.0 -426.75 -532.5
506.75 -401.40625 -533.0
502.25 -365.03125 -532.5
491.25 -328.65625 -533.5
483.5 -292.28125 -532.75
478.75 -252.0 -533.0
477.0 -18.6875 -533.5
475.0 98.5625 -532.0
477.0 215.8125 -530.5
475.5 333.0625 -529.25
492.0 438.5 -531.25
451.5 570.0 -529.0
452.5 563.0 -530.75
539.0 553.5 -533.75
537.0 546.5 -536.25
511.5 545.0 -538.75
534.0 566.0 -542.25
529.5 574.5 -544.75
507.0 575.5 -545.75
533.0 576.5 -546.75
524.0 580.0 -547.0
532.0 580.5 -545.75
539.0 579.5 -545.5
499.5 575.5 -544.5
489.5 574.0 -543.0
442.5 573.5 -542.5
497.0 556.0 -541.25
489.0 555.0 -540.25
516.5 555.5 -543.0
485.5 560.0 -542.75
502.0 564.0 -544.75
504.0 567.0 -549.25
477.5 599.5 -554.0
455.5 623.0 -556.5
494.5 618.0 -559.5
454.5 618.5 -559.5
486.0 620.0 -561.0
508.0 593.0416666666667 -563.25
509.5 563.2083333333333 -562.75
517.5 533.375 -562.5
521.5 512.0 -562.75
526.0 520.5 -563.75
513.5 542.5 -563.75
499.0 539.0 -562.75
518.5 535.5 -563.25
531.0 531.5 -563.0
476.0 528.5 -562.0
530.5 527.5 -560.5
489.5 529.0 -561.0
479.0 534.0 -561.75
499.0 536.0 -561.25
552.0 540.0 -560.25
548.5 544.5 -562.0
628.0 545.0 -563.0
605.0 529.5 -564.25
616.5 529.5 -564.25
598.0 529.0 -565.0
670.0 529.0 -488.3
629.5 529.5 -475.5
620.0 544.5 -462.7
577.5 545.5 -523.25
617.5 544.0 -515.5
526.5 543.0 -501.5
601.5 543.0 -496.0
556.0 542.5 -497.25
562.5 541.5 -523.5
569.5 541.5 -543.75
567.5 541.0 -572.0
557.0 528.5 -580.0
564.5 527.5 -582.0
561.5 526.5 -585.25
564.0 524.0 -476.0
471.5 536.5 -224.5
477.0 537.5 39.5
484.5 537.5 194.25
545.5 537.0 285.9166666666667
510.5 537.0 377.58333333333337
491.5 537.0 516.375
519.0 537.0 599.0
528.0 537.0 579.25
499.0 537.0 547.25
242.41363636363636 520.5 536.75
230.0681818181818 518.0 573.75
217.72272727272727 518.0 562.75
205.37727272727273 519.0 559.5
193.03181818181818 519.0 596.5
180.68636363636364 518.0 599.25
168.3409090909091 523.5 589.75
155.99545454545455 529.0 587.25
143.65 528.0 550.25
131.30454545454546 527.0 526.5
118.95909090909092 527.0 503.25
106.61363636363636 521.5 289.32142857142856
94.26818181818182 519.5 41.74999999999997
81.92272727272727 519.0 -205.8214285714286
69.57727272727273 519.0 -422.25
57.231818181818184 534.5 -498.25
44.886363636363626 535.0 -524.75
32.54090909090908 536.0 -531.75
20.195454545454538 535.5 -532.75
7.849999999999994 534.5 -530.0
-4.49545454545455 534.5 -539.5
-16.840909090909093 534.0 -541.25
-29.186363636363637 533.5 -528.5
-41.53181818181818 517.0 -533.1428571428571
-53.877272727272754 516.0 -530.0
-66.22272727272727 515.0 -526.8571428571429
-78.56818181818184 514.0 -525.25
-90.91363636363636 522.0 -525.0
-99.03571428571428 531.0 -523.25
-105.75 531.0 -524.5
-112.46428571428571 531.0 -524.25
-146.375 531.0 -524.0
-255.04166666666666 530.5 -522.5
-343.20833333333337 531.0 -520.5
-431.375 531.5 -523.5
-497.5 531.5 -524.0
-484.0 528.0 -523.75
-472.0 520.5 -524.0
-580.5 509.5 -524.5
-597.5 498.5 -524.5
-609.5 488.0 -525.5
-608.0 469.0 -525.25
-411.0 453.0 -523.5
-571.0 448.0 -521.0
-573.0 441.5 -520.25
-565.0 447.0 -518.0
-553.0 455.0 -515.25
-559.0 464.0 -514.25
-581.5 474.0 -512.5
-677.5 484.5 -516.5
-661.5 490.0 -504.25
-657.0 493.0 -505.0
-708.25 492.5 -506.0
-768.1666666666667 504.0 -506.0
-500.83333333333337 507.0 -346.25
-509.0 508.0 -267.5357142857143
-474.0 498.9 -230.25
-484.0 490.1 -192.96428571428572
-505.25 503.5 -171.5
-491.0 525.0 -199.75
-501.0 514.0 -216.5
-535.5 502.5 -209.5
-531.0 491.5 -200.5
-525.0 477.0 -198.25
-535.0 480.5 -197.0
-541.5 477.79999999999995 -197.0
-547.5 474.20000000000005 -197.75
-553.5 472.0 -198.0
-559.5 471.5 -109.75
-561.5 472.5 -37.75
-627.0 472.5 -37.75
-649.0 469.0 -37.0
-559.0 464.5 -30.0
-585.5 453.5 0.0
-587.25 455.5 -1.0
-547.5 455.0 -0.75
-551.5 455.0 -0.25
-571.0 449.0 0.75
-574.0 465.5 1.5
-571.0 478.5 10.5
-568.0 479.0 14.25
-567.0 477.0 14.5
-564.5 476.0 14.0
-561.0 478.5 13.0
-559.0 477.0 13.25
-574.0 476.5 14.25
-597.5 473.5 15.25
-598.0 469.5 15.5
-596.0 478.5 31.25
-594.0 480.5 37.0
-595.5 484.5 38.0
-601.0 489.0 38.25
-602.5 490.5 39.25
-603.0 489.5 38.5
-602.0 487.5 38.0
-599.0 486.0 78.75
-597.0 478.5 209.75
-601.0 473.5 291.375
-586.0416666666667 473.0 410.5416666666667
-680.2083333333333 472.5 529.7083333333334
-774.375 478.0 548.5
-770.0 487.0 584.0
-632.5 488.5 656.0
-567.0 490.5 704.5
-542.5 491.0 561.5
-544.5 490.0 589.0
-559.0 488.0 585.0
-524.0 485.5 559.25
-633.5 478.5 558.25
-610.0 453.5 558.0
-617.0 404.47727272727275 561.25
-627.5 347.1136363636364 565.25
-637.5 289.75 566.0
-635.5 232.38636363636363 579.5
-643.0 175.02272727272728 573.25
-594.5 94.875 571.5
-640.0 -53.625 572.25
-550.25 -202.125 571.25
-544.0 -350.625 566.5
-545.5 -483.16666666666663 565.75
-546.5 -567.8333333333333 563.25
-546.5 -589.5 558.75
-547.5 -560.5 557.5
-567.8333333333333 -585.5 566.0
-537.1666666666667 -531.0 577.3333333333333
-507.0 -512.5 588.6666666666667
-279.75 -515.0 600.0
9.25 -511.0 608.0
298.25 -498.5 583.0
587.25 -493.0 562.5
658.0 -503.0 649.0
633.0 -506.0 633.0
568.5 -502.0 578.5
628.0 -497.5 560.5
630.5 -491.0 578.5
625.5 -482.5 635.5
628.0 -475.5 668.375
634.0 -472.5 655.875
637.0 -470.0 705.25
640.0 -471.5 797.5
411.25 -477.0 552.75
645.5 -485.0 671.25
585.5 -487.0 613.25
129.5 -480.5 580.0
-90.0 -477.5 554.5
-352.125 -473.5 587.25
-520.5 -459.0 593.75
-554.5 -432.5 610.25
-583.5 -407.625 617.0
-577.5 -374.45833333333337 582.0
-538.75 -341.2916666666667 588.5
-567.25 -248.0 593.375
-549.5 115.5 623.5
-565.75 366.5 691.0
-570.75 588.5 697.0
-569.25 598.0 672.0
-568.0 572.5 571.0
-566.25 528.5 615.0
-564.25 512.75 568.0
-562.75 507.25 554.5
-561.75 512.25 562.5
-562.25 529.0 555.0
-541.25 550.0 551.5
-525.25 566.5 544.5
-529.25 569.5 546.5
-531.25 551.0 609.5
-532.75 516.8055555555555 543.5
-536.75 458.02777777777777 541.0
-536.75 399.25 660.5
-534.0 340.4722222222222 495.0
-538.5 281.69444444444446 383.0
-538.5 203.55 281.0
-541.75 45.749999999999986 179.0
-559.25 -112.05000000000001 77.0
-577.0 -269.85 -25.0
-595.25 -427.65000000000003 -127.0
-607.0 -577.0 -208.75
-623.5 -548.0 -201.75
-602.0 -562.0 -206.0
-352.5 -533.5 -208.5
-17.5 -514.5 -219.75
244.5 -508.0 -215.25
474.125 -504.0 -214.75
572.5 -507.0 -214.0
524.5625 -521.5 -211.0
478.8125 -522.0 -209.75
454.0 -519.5 -207.0
465.0 -519.0 -203.75
399.0 -517.0 -200.0
375.0 -513.5 -201.0
436.5 -509.5 -201.5
479.5 -501.0 -202.25
535.0 -490.5 -202.25
537.5 -488.0 -251.375
538.5 -485.5 -317.2083333333333
501.5 -481.5 -383.04166666666663
501.0 -479.0 -435.25
540.5 -477.0 -555.75
573.5 -476.5 -537.75
575.5 -486.0 -506.25
576.0 -492.0 -521.25
576.5 -493.0 -533.75
520.5 -493.5 -537.5
509.5 -493.5 -531.25
454.5 -497.0 -531.25
534.0 -501.5 -530.5
533.0 -499.5 -531.75
531.5 -498.5 -532.25
528.0 -497.5 -533.0
528.5 -497.0 -533.5
527.5 -497.5 -533.75
524.5 -498.0 -534.0
503.0 -497.5 -534.25
522.0 -477.0 -535.25
554.5 -474.5 -535.0
567.5 -470.5 -534.75
566.0 -462.5 -531.5
506.5 -452.0 -528.25
458.5 -434.0 -528.5
516.0 -412.0 -528.25
572.5 -275.1818181818182 -528.5
575.5 -92.0909090909091 -534.25
546.5 91.0 -534.75
536.5 274.0909090909091 -533.5
555.0 457.1818181818182 -533.5
551.5 623.0 -532.5
564.5 632.5 -531.5
559.0 689.0 -531.75
554.0 572.0 -529.5
559.5 562.5 -528.25
562.0 573.0 -526.5
556.5 565.0 -535.0
558.0 562.0 -534.5
486.5 559.0 -534.0
542.5 560.5 -530.75
491.5 559.5 -531.0
478.0 558.0 -524.5
477.5 555.0 -571.75
505.0 550.0 -576.25
504.5 546.5 -577.75
481.0 542.0 -577.25
466.5 523.0 -581.25
476.5 528.0 -590.0
470.5 527.5 -598.0
465.5 524.5 -522.5
478.0 523.5 -304.5
471.5 521.5 -125.51785714285714
493.0 519.5 -27.589285714285715
472.0 531.5 70.33928571428572
510.5 532.0 168.26785714285714
528.5 534.0 266.19642857142856
472.5 534.0 364.125
473.0 534.0 462.05357142857144
486.0 523.5 530.5
486.0 511.0 619.5
452.5 511.0 558.25
481.5 510.0 584.5
483.0 510.0 591.75
498.82142857142856 509.5 666.75
358.1071428571429 515.5 656.75
217.3928571428571 522.5 584.75
76.67857142857142 523.5 583.0999999999999
-64.03571428571433 523.0 581.9000000000001
-204.75000000000006 522.0 572.75
-345.4642857142858 522.0 566.0
-448.5 521.0 567.5
-458.5 520.0 573.0
-460.0 520.5 573.5
-463.0 521.5 577.25
-438.5 523.5 574.5
-453.5 524.0 573.75
-454.5 525.0 573.0
-642.5 514.0 304.75
-591.0 497.5 3.125
-575.0 497.0 -278.5
-578.5 494.5 -466.0
-581.0 492.0 -534.25
-584.5 491.5 -527.5
-580.0 488.5 -529.0
-582.0 487.0 -528.5
-589.5 489.5 -527.25
-465.3571428571429 501.0 -523.25
-476.78571428571433 523.5 -520.5
-488.21428571428567 546.3214285714286 -518.25
-499.6428571428571 573.6071428571429 -518.25
-538.5 600.8928571428571 -540.5
-564.25 628.1785714285714 -565.0
-520.0 639.0 -510.75
-511.5 595.5 -510.25
-485.0 620.5 -510.5
-474.5 564.0 -501.0
-427.5 541.5 -522.5
-453.0 519.5 -524.0
-474.5 550.5 -518.75
-474.5 625.5 -529.25
-475.5 571.5 -540.75
-476.5 560.0 -540.0
-510.0 544.5 -538.75
-609.0 538.5 -536.5
-454.5 534.0 -533.25
-424.5 524.0 -530.75
-456.5 508.7142857142857 -526.75
-555.5 507.57142857142856 -525.75
-460.5 506.42857142857144 -525.75
-472.0 505.2857142857143 -525.75
-421.0 500.5 -511.0
-460.5 496.0 -485.0
-455.0 503.0 -457.17857142857144
-492.5 506.5 -458.75
-495.0 509.0 -460.32142857142856
-497.0 507.0 -471.75
-499.0 503.5 -512.0
-515.0 502.0 -516.0
-533.0 502.0 -523.0
-511.5 503.0 -525.75
-494.5 503.0 -526.5
-503.3928571428571 501.0 -521.25
-511.25 500.5 -524.5
-519.1071428571429 500.5 -523.25
-530.5 509.0 -525.5
-519.125 509.0 -526.25
-512.5 510.5 -526.25
-631.5 510.0 -527.5
-614.5652173913044 511.0 -524.0
-542.8260869565217 512.0 -522.25
-471.0869565217391 513.0 -520.0
-399.3478260869565 512.0 -518.75
-327.6086956521739 512.0 -517.5
-255.86956521739128 511.5 -516.0
-184.13043478260872 512.0 -515.0
-112.39130434782606 513.0 -514.5
-40.6521739130435 508.0 -514.0
31.086956521739125 474.5 -516.75
102.82608695652175 459.5 -517.0
174.56521739130437 449.0 -517.0
180.5 445.0 -518.5
166.0 439.0 -520.5
110.0 366.25 -521.75
