x_T x_P y_T y_P d_T d_P FaceP_T FaceT_P
519.5 198.0 308.75 139.5 604.3313146004205 242.20721073257522 1.0 0.0
525.25 196.0 309.75 138.5 609.9508669104785 239.9964134691009 1.0 0.0
503.0 196.0 329.5 140.5 601.3483870411094 241.1570790145765 1.0 0.0
515.0 195.0 333.5 140.0 613.5964763372074 240.0522547962868 1.0 0.0
562.0 192.5 333.0 138.5 653.3012590634737 237.14657914462944 1.0 0.0
582.0 193.5 326.5 135.5 667.3824798275621 236.22570193725022 1.0 0.0
574.75 207.5 367.5 142.65625 682.970052815743 251.81466576594272 1.0 0.0
564.25 265.5 343.0 179.28125 660.7381060462251 320.38275148273715 0.0 0.0
570.5 323.5 324.0 215.90625 656.0840535253876 388.9508371995315 1.0 0.0
570.0 381.5 323.5 252.53125 655.4029343613099 457.5189229163259 1.0 0.0
566.0 430.0 392.75 297.5 689.0815835531107 523.0102004514832 1.0 0.0
489.5 515.0 303.5 302.5 575.9535797901034 597.2698348958886 0.0 0.0
486.75 518.0 312.0 302.5 578.2725426272626 599.8617901669513 1.0 1.0
487.5 522.0 297.5 305.0 571.1065418649679 604.5736138044863 1.0 1.0
487.25 520.375 297.75 302.75 571.0233789235283 602.0364048331525 1.0 1.0
489.0 516.5 296.75 303.0 571.997989045822 598.817396327621 1.0 1.0
488.5 513.0 296.5 301.0 571.4410332936461 594.7856846725266 1.0 1.0
488.0 511.25 295.0 298.0 570.2362287287633 591.7610220531554 1.0 1.0
489.0 511.0 296.5 299.0 571.8683701654347 592.0496135878343 1.0 1.0
495.0 511.5 304.5 302.5 581.1769093432199 594.254601095743 1.0 1.0
502.0 517.75 318.5 307.75 594.5187185734047 602.3095318089656 1.0 1.0
501.0 519.25 324.5 307.25 596.9111288578731 603.3470940715621 1.0 1.0
498.5 518.5 321.0 311.0 592.9114241521578 604.6185660857597 1.0 1.0
496.0 520.75 272.5 313.75 565.9544401813696 607.9635599353676 0.0 1.0
485.0 521.25 257.0 317.0 548.8879715705002 610.0758599208444 1.0 1.0
486.0 522.0 261.5 317.75 551.8861217397543 611.104865296225 1.0 1.0
509.0 522.0 266.0 318.75 574.33003254956 611.6296619222828 1.0 1.0
458.125 526.5 250.1875 317.25 540.7800683857677 614.698778052237 0.0 1.0
150.625 527.5 160.9375 312.75 302.296711018858 613.2450450474018 0.0 1.0
-160.5 525.5 86.0 308.25 188.37115288667485 609.2369893507878 0.0 1.0
130.0 526.75 186.0 309.0 366.46899287664564 610.6935225635863 0.0 1.0
512.875 528.75 295.25 308.0 591.7890704989425 611.9162871261925 0.0 1.0
484.5 529.75 265.0 305.0 552.3398858733609 611.2786616546866 0.0 1.0
514.5 532.25 211.5 300.5 556.3869355108324 611.235383278352 0.0 1.0
520.125 541.5 181.5 308.75 551.7907984250755 623.4273286848083 0.0 1.0
535.625 556.75 160.83333333333331 311.75 560.4095470982834 638.0909777477693 0.0 1.0
551.125 550.75 140.16666666666666 314.5 569.0282957714911 634.2211462175791 0.0 1.0
553.5 548.5 254.0 314.5 609.086790982126 632.2678210807076 0.0 1.0
535.5 548.0 262.5 314.0 596.3919568398825 631.5859029702528 0.0 1.0
542.0 548.0 266.5 313.5 604.0159184985636 631.3415144087286 0.0 1.0
577.0 543.25 269.5 316.5 636.8381789775724 628.7232350119176 0.0 1.0
561.5 540.5 289.0 316.5 632.2941823805628 626.3486937525736 0.0 1.0
528.5 540.75 306.5 318.0 611.0070246661946 627.3234469092445 0.0 1.0
487.5 537.25 267.0 319.25 555.8492797023288 624.9481978224703 0.0 1.0
536.0 536.75 283.5 323.75 606.8316242371493 626.8290294942806 0.0 1.0
525.5 536.5 257.5 325.0 585.1978298665204 627.2619911215395 1.0 1.0
477.5 537.0 254.5 324.5 541.1404482050991 627.4308193968604 1.0 1.0
415.5 537.75 272.0 325.25 496.6383039957539 628.4606136062544 0.0 1.0
519.0 538.5 305.5 325.5 602.2405810833956 629.231674345785 0.0 1.0
542.5 540.25 318.0 321.25 629.1395295581503 628.5601934159768 0.0 1.0
563.0 546.25 388.0 315.0 683.8100805349925 630.5664739715721 0.0 1.0
492.0 544.75 422.0 314.5 648.5960805432098 629.0175863032537 0.0 1.0
563.5 541.75 370.5 324.0 674.3940460150232 631.2440724201068 0.0 1.0
583.5 542.75 375.5 323.5 693.8879353311572 631.8472570957465 0.0 1.0
592.0 542.25 365.5 322.0 695.7834507853624 630.6498308427431 0.0 1.0
597.5 540.0 349.5 323.5 692.2114219746868 629.4860764368069 0.0 1.0
558.5 537.5 317.5 324.5 642.484676195987 627.8588083479849 0.0 1.0
566.5 521.75 271.5 322.0 629.2919951079045 613.1129532765632 0.0 1.0
579.0 527.75 337.0 322.0 670.025099574847 618.226817088808 0.0 1.0
525.0 531.25 279.0 323.5 595.8031670354744 621.9960175989293 0.0 1.0
515.5 534.5 271.0 324.0 582.4033184564944 625.0330528680684 1.0 1.0
513.5 535.0 259.5 323.0 575.3704694517367 624.943411143197 1.0 1.0
537.5 538.5 268.0 322.0 601.0004243721522 627.4283352265397 1.0 1.0
556.5 540.5 251.0 321.0 611.995829777678 628.6344845663034 1.0 1.0
556.5 542.75 239.5 321.25 606.7146273150507 630.6974253088601 0.0 1.0
538.0 543.25 238.5 320.75 588.5455902172885 630.873396352867 1.0 1.0
535.5 543.0 232.5 320.5 583.7952831731296 630.5310741013104 1.0 1.0
553.0 543.0 243.5 321.0 604.4947501273891 630.785224937934 1.0 1.0
486.5 543.5 275.5 320.5 559.1910860645461 630.9619392420234 1.0 1.0
445.5 544.0 324.0 319.5 551.1228408054758 630.885438001138 0.0 1.0
524.5 544.5 300.0 319.0 604.2357974644658 631.0636369507704 0.0 1.0
523.5 545.0 303.0 319.0 604.8646817455872 631.4950514453775 1.0 1.0
506.0 545.25 300.5 318.0 588.5139447680556 631.2064467060081 1.0 1.0
474.0 545.5 318.5 318.5 571.1719526613593 631.6745098875796 1.0 1.0
479.0 545.0 342.5 319.5 588.8638633785013 631.7481445539676 1.0 1.0
483.5 546.0 349.0 321.0 596.3038860478159 633.3698528150032 1.0 1.0
491.0 544.75 351.0 322.0 603.5637020042527 632.8009961539492 1.0 1.0
493.5 544.0 348.0 323.0 603.860265340842 632.6649982415654 1.0 1.0
489.5 545.75 339.0 323.75 595.4341737455572 634.5529782483158 1.0 1.0
487.0 546.75 320.5 324.25 583.0008128500297 635.6679497525683 1.0 1.0
480.5 547.0 316.0 324.0 575.097147919789 635.7554561307359 1.0 1.0
483.5 546.5 304.0 324.5 571.1966054130131 635.5808127214664 1.0 1.0
502.5 547.75 288.5 324.5 579.4294928609032 636.656086575136 1.0 1.0
508.0 544.75 290.0 319.5 584.9506156680293 631.5321887376681 1.0 1.0
513.0 546.5 294.5 322.0 591.5238912509408 634.3084224866968 1.0 1.0
508.5 547.5 289.0 323.5 584.8881655865782 635.9315757075558 1.0 1.0
499.5 547.75 276.0 323.75 570.6815199722437 636.2740936982802 1.0 1.0
499.0 546.5 336.0 325.25 602.5176113160587 635.9640146054733 1.0 1.0
500.0 546.75 297.0 327.0 581.557418026145 637.0750183190673 1.0 1.0
493.0 546.5 316.0 328.0 585.8422912873452 637.3745493869201 1.0 1.0
490.5 541.5 309.5 326.0 580.1053784360672 632.0587919695081 1.0 1.0
494.0 542.5 313.5 326.5 585.0809797272049 633.1735637627743 1.0 1.0
493.0 542.5 299.5 327.0 576.8456055731731 633.4313827281607 1.0 1.0
480.0 541.5 295.0 325.5 563.44557914147 631.8010202749631 1.0 1.0
468.0 540.0 289.0 324.0 550.042246285815 629.7430148134818 1.0 1.0
465.5 540.0 286.5 322.5 546.6008843851018 628.9726587623529 1.0 1.0
520.0 537.25 303.0 321.5 601.9230333417011 626.099413328768 1.0 1.0
490.0 535.0 271.0 321.25 559.9475281055377 624.0423194299443 1.0 1.0
487.0 530.25 269.5 318.75 556.5964880582089 618.6815733417006 1.0 1.0
487.0 342.5 268.5 371.75 556.1127958627144 514.7215770542632 1.0 0.0
485.5 99.64285714285715 269.5 357.3928571428571 555.2841614885122 457.6330975089353 1.0 0.0
474.0 -79.5 263.5 305.25 542.3186310761266 453.94376386607 1.0 0.0
474.0 -258.6428571428571 264.5 253.10714285714283 542.8086584914402 450.25443022320474 1.0 0.0
477.5 -443.75 283.0 256.0 555.0636147624748 512.4192465183779 1.0 0.0
477.5 -732.25 283.5 313.5 555.3183771495411 796.6464315446391 1.0 0.0
472.0 -707.5 310.5 339.0 564.9882293894676 787.2730202175378 1.0 0.0
473.5 -651.0 303.5 317.5 562.419068663228 724.447771617876 1.0 0.0
470.5 -639.25 314.0 324.0 565.664581159172 716.67117460826 1.0 0.0
487.0 -703.0 315.5 324.5 580.4353405672366 774.5182923442811 1.0 0.0
500.0 -750.75 289.5 334.0 577.7776868248393 822.8463114766023 1.0 0.0
504.5 -638.75 285.5 331.75 579.6824533397111 719.7638134209807 1.0 0.0
504.5 -694.75 284.5 323.75 579.1896836786549 766.4811704899014 1.0 0.0
506.0 -626.5 283.5 337.0 580.0072760507613 711.5050305203181 1.0 0.0
510.5 -614.75 281.5 349.5 582.9693532544673 707.1573415881236 1.0 0.0
510.5 -646.5 287.5 353.0 585.8896566775396 736.7394254277351 1.0 0.0
509.5 -618.75 286.0 354.75 584.2828425515676 713.2314987383069 1.0 0.0
510.0 -614.0 285.5 353.75 584.4744993141592 708.6152516828872 1.0 0.0
511.5 -610.5 292.5 355.25 589.2345512468919 706.3382719144297 1.0 0.0
509.5 -607.0 292.0 356.5 587.2466974213344 703.9482391275357 1.0 0.0
509.5 -606.0 284.0 357.5 583.306472394292 703.5924061558744 1.0 0.0
512.5 -603.0 287.0 356.25 587.3890726429315 700.3735494928726 1.0 0.0
511.0 -549.5 286.5 338.75 585.8356767974708 645.855173303197 1.0 0.0
511.5 -338.75 283.5 325.75 584.8121621487012 469.9859209810659 1.0 0.0
509.5 -17.819444444444443 284.5 194.76388888888889 583.5500754672726 203.34573360099586 1.0 0.0
509.0 32.90277777777777 285.5 205.81944444444446 583.6019619569489 239.0989360630992 1.0 0.0
505.5 83.625 285.0 216.875 580.306332638466 274.8521385252026 1.0 0.0
506.0 134.34722222222223 284.0 227.93055555555554 580.2518333546832 310.6053409873059 1.0 0.0
507.0 185.06944444444446 282.0 238.98611111111111 580.149151170055 346.3585434494093 1.0 0.0
507.0 235.79166666666669 280.5 250.04166666666666 579.4225555055788 382.1117459115127 1.0 0.0
506.0 286.5138888888889 276.0 261.0972222222222 576.3787471716302 417.864948373616 1.0 0.0
506.5 337.2361111111111 276.0 272.1527777777778 576.8173800445056 453.6181508357194 1.0 0.0
509.5 387.9583333333333 277.5 283.20833333333337 580.1695379845908 489.3713532978228 1.0 0.0
509.5 400.75 281.5 287.25 582.1034605236375 493.1937709145781 1.0 0.0
509.5 477.5 283.0 307.0 582.8202476368294 567.8938540542676 1.0 0.0
510.0 474.25 282.0 324.75 582.7728472241712 574.8000745957935 1.0 1.0
511.0 511.75 281.5 322.0 583.4065906381244 604.6768081512691 1.0 1.0
508.5 523.75 280.0 318.0 580.493506650798 612.7305520277768 1.0 1.0
504.0 520.25 268.0 316.5 570.8685077987303 608.960549695224 1.0 1.0
497.0 519.5 251.5 319.5 557.0117109476379 609.8856764938471 1.0 1.0
490.5 517.25 247.5 318.0 549.4111010744703 607.1833738919499 1.0 1.0
484.0 513.25 252.5 310.75 545.9057663758845 599.9926575167683 1.0 1.0
491.5 514.0 254.0 310.25 553.2528761930203 600.3757693867051 1.0 1.0
493.5 512.1 281.0 315.15 567.9089173229108 601.3563061471549 1.0 0.0
489.5 508.9 272.0 321.35 559.9957951882074 601.9206816042714 1.0 0.0
480.5 512.0 280.0 324.0 556.1573465926131 605.9219815985543 1.0 1.0
484.0 518.0 288.0 325.0 563.2089452035136 611.5153639960811 1.0 1.0
475.5 522.5 277.5 332.5 550.5533633056009 619.3292451385588 1.0 1.0
475.0 528.25 273.5 337.75 548.1126699747579 626.9953563831436 1.0 1.0
471.5 530.25 274.5 337.75 545.5846068988843 628.6817264003023 1.0 1.0
473.0 531.25 280.5 336.75 549.979396030013 628.989268897953 1.0 1.0
464.0 534.25 263.0 335.0 533.3527811977424 630.594983092816 1.0 1.0
461.5 535.5 281.5 332.5 540.5782571109376 630.332758928608 1.0 1.0
459.5 564.0 275.0 328.5 535.516799993891 652.891189979963 1.0 1.0
460.5 551.5 277.5 323.5 537.6494871540273 639.3782310259205 1.0 1.0
461.5 546.0 263.0 322.5 531.1835538178051 634.1311494169561 1.0 1.0
465.5 542.5 269.0 322.0 537.6643230743799 630.8653852509335 1.0 1.0
484.0 541.25 260.5 321.25 549.6572069683035 629.4076758488255 1.0 1.0
499.5 538.75 308.0 319.75 586.8291769555839 626.4922155891446 1.0 1.0
488.0 529.5 300.0 321.5 572.8390426032188 619.4924605822498 1.0 1.0
487.0 513.9285714285714 311.0 293.8571428571429 577.8326116314804 593.7323448687359 1.0 0.0
485.5 502.5 308.0 253.0 574.9567353728975 565.2871292356535 1.0 0.0
484.5 491.07142857142856 305.0 212.14285714285717 572.5079221757737 536.8419136025711 1.0 0.0
491.0 498.0 273.0 224.5 561.9000287961414 547.2529214895443 1.0 0.0
466.0 522.75 240.25 305.5 524.3826833921539 605.4815733316075 0.0 1.0
460.0 541.0 228.58333333333331 332.75 513.7912442651183 635.1970194980736 0.0 1.0
454.0 546.0 216.91666666666669 339.5 503.19980513808264 642.9449253569229 0.0 1.0
502.5 545.0 244.5 340.5 558.8889124349805 642.6238634009599 0.0 1.0
446.0 534.0 252.0 337.0 512.2697178740211 631.4572775708589 0.0 1.0
597.5 523.25 272.0 343.5 657.214236156221 625.9258108773213 0.0 1.0
489.0 530.5 312.5 340.0 580.3548698919294 630.1578849911872 0.0 1.0
485.0 525.25 292.5 331.5 566.4521317065785 621.1187991009119 1.0 1.0
476.5 530.5 270.5 329.75 547.9257626260833 624.6323233254893 1.0 1.0
480.5 533.5 269.0 327.5 550.709489990914 626.0020004402386 1.0 1.0
462.0 535.0 273.0 327.5 536.6333844979575 627.2814180394871 1.0 1.0
458.0 534.75 286.0 326.0 539.9911093397586 626.2855982569672 1.0 1.0
456.5 535.0 299.0 325.5 545.7137544191928 626.2390258840062 1.0 1.0
457.5 535.0 295.0 326.0 544.3633222227238 626.4993792317846 1.0 1.0
457.0 533.25 297.5 328.0 545.3035414848162 626.0510143728527 1.0 1.0
457.0 533.0 296.0 329.5 544.4860162193638 626.6258640533381 1.0 1.0
457.5 532.75 284.5 331.25 538.7453663066269 627.3354096887409 1.0 1.0
455.5 531.75 271.0 332.75 530.0202209753498 627.2811916426054 1.0 1.0
449.0 529.0 269.5 335.0 523.6715057332631 626.1543325801255 1.0 1.0
453.0 526.75 275.0 337.0 529.9377588031653 625.3291274623707 1.0 1.0
459.0 525.25 283.0 340.25 539.2311307593818 625.8276120488727 1.0 1.0
464.0 525.75 290.5 341.75 547.4361336255363 627.0615387924422 1.0 1.0
462.0 526.25 289.5 342.25 545.2103451761072 627.7535404218654 1.0 1.0
463.5 527.75 288.0 338.25 545.6889501940313 626.8496815687079 1.0 1.0
495.5 530.25 345.5 336.5 605.7156850332353 628.0119173792663 1.0 1.0
504.0 534.5 298.0 341.25 585.5083525845823 634.1473398437746 1.0 1.0
541.0 539.25 319.0 335.5 628.0462639684474 635.1051548835396 0.0 1.0
509.0 541.75 304.5 327.5 593.1294065326217 633.051703976545 1.0 1.0
527.5 541.5 312.0 323.75 612.8623768714532 630.9017188402615 1.0 1.0
507.5 541.75 303.5 322.75 591.328794260616 630.6034748255123 1.0 1.0
504.0 541.0 294.5 320.5 583.7348129487485 628.8139928315902 1.0 1.0
506.0 539.5 295.0 324.5 585.7143106264687 629.5729919951959 1.0 1.0
522.5 484.25 305.5 344.0 605.2608383868527 595.1546313969577 1.0 1.0
529.5 281.5 317.0 398.25 617.1475096499271 488.9293367719225 1.0 0.0
520.5 182.5 332.0 416.5 617.3834543797855 454.76156659422634 1.0 0.0
500.0 191.0 299.0 415.25 582.6019885516764 457.09425430703914 1.0 0.0
505.0 198.75 315.5 413.5 595.4650564878573 458.80284512821277 1.0 0.0
493.0 202.0 308.0 443.25 581.3030017265452 487.1304879772988 1.0 0.0
495.5 214.75 306.5 510.25 582.6358789785122 553.6024889329838 1.0 0.0
495.0 212.0 295.0 513.5 576.2383214395381 555.5451461092078 1.0 0.0
495.5 209.5 291.0 516.0 574.6318111080753 556.9083898532565 1.0 0.0
498.5 206.5 291.5 517.5 577.4731553862317 557.1794343943304 1.0 0.0
496.5 183.0 293.0 543.5 576.507810897026 573.8351072852663 1.0 0.0
494.5 169.5 291.0 588.0 573.769743496433 611.9454244847444 1.0 0.0
496.0 166.75 297.5 588.5 578.3796218722499 611.6689869501226 1.0 0.0
493.5 166.0 298.0 587.5 576.4966081630438 610.5017355983757 1.0 0.0
489.0 166.25 299.0 586.5 573.1703995986336 609.607515825089 1.0 0.0
478.5 168.5 298.5 586.0 563.9737566008519 609.7444478559896 1.0 0.0
473.5 147.5 298.5 534.25 559.7363525765527 554.2379169534391 1.0 0.0
481.5 137.2 295.0 478.75 564.6865481643845 498.06363147597574 1.0 0.0
467.5 142.8 287.5 477.75 548.828359874906 498.6771310166895 1.0 0.0
465.5 160.75 285.5 520.75 546.0774096456844 544.9964955128095 1.0 0.0
464.0 176.0 284.0 569.25 544.0148728365536 595.8368882843212 1.0 0.0
465.0 177.5 285.0 563.25 545.3902023034295 590.5563632255366 1.0 0.0
465.0 178.25 284.0 564.25 544.8686984808046 591.7357109343264 1.0 0.0
477.5 176.5 289.0 563.0 558.1462784846906 590.0197442932974 1.0 0.0
467.5 173.0 281.5 562.5 545.7091786441066 588.5031046741996 1.0 0.0
471.0 171.5 292.5 562.0 554.4696096656681 587.5852948318297 1.0 0.0
475.5 168.75 298.5 561.5 561.4290433088411 586.3104311952656 1.0 0.0
470.0 166.75 298.0 558.75 556.5127882365238 583.1014109716432 1.0 0.0
465.5 165.25 300.0 557.0 553.796245450974 580.9982102341371 1.0 0.0
471.5 163.75 304.0 554.75 561.0068874033033 578.4132450421548 1.0 0.0
466.5 162.25 308.0 552.75 559.0086192830688 576.0709679485306 1.0 0.0
464.5 161.25 299.5 551.75 552.6848771352393 574.8314863931139 1.0 0.0
465.5 133.5 299.5 541.5 553.5255849472162 558.2070339143538 1.0 0.0
469.5 -29.5 291.0 507.75 552.4389409969788 510.94030161352964 1.0 0.0
469.5 -231.75 263.5 470.75 538.3893438922928 526.7054613229913 1.0 0.0
469.0 -327.5 269.5 450.75 540.9181770946058 557.1649005048298 1.0 0.0
470.0 -333.75 269.5 453.0 541.7848426966987 562.6854074700716 1.0 0.0
477.5 -338.25 267.0 448.75 547.0788358787821 561.9546830232877 1.0 0.0
480.5 -368.0 266.0 438.5 549.2149849228449 573.0709470781717 1.0 0.0
487.0 -685.75 268.0 368.25 555.8715970851295 783.8506517553135 1.0 0.0
480.0 -718.75 273.5 372.5 552.4522671969446 809.5582765008401 1.0 0.0
491.0 -728.75 276.0 375.0 563.2615368357428 819.6524888927594 1.0 0.0
493.0 -680.5 283.0 378.75 568.4523147271011 778.814196817859 1.0 0.0
496.0 -764.75 284.0 386.75 571.5524370296331 857.5702245226614 1.0 0.0
497.5 -682.5 287.0 373.5 574.3477026863721 778.1378808320392 1.0 0.0
535.5 -707.25 312.0 375.5 619.7616821107378 800.8690241533751 0.0 0.0
534.0 -619.5 310.5 376.0 617.7104904403033 724.724569841339 1.0 0.0
534.0 -645.0 310.25 386.0 617.584900420296 751.6788053054397 1.0 0.0
533.5 -635.5 309.25 372.5 616.6506069069095 736.6253267091852 1.0 0.0
539.75 -633.5 291.5 367.0 613.4356607351292 732.1284031644841 1.0 0.0
511.25 -639.5 294.0 362.5 589.7567601450091 735.097100128907 1.0 0.0
508.75 -617.5 291.0 361.5 586.095264041465 715.5651285351929 1.0 0.0
521.0 -593.5 303.5 369.5 602.9675654688143 699.1229956860234 1.0 0.0
516.25 -602.5 310.0 361.5 602.2200938438035 702.6329736097186 1.0 0.0
503.25 -754.5 308.0 383.5 590.0248905375081 847.0430681917848 1.0 0.0
500.0 -656.5 305.75 352.0 586.0744032501016 745.0782914321303 1.0 0.0
494.25 -615.5 294.75 351.5 575.4786315673109 708.7965179160407 1.0 0.0
496.0 -659.5 300.0 354.5 579.7142519613083 748.754880926497 1.0 0.0
498.0 -643.5 301.25 352.0 582.0280976142981 733.4840154858407 1.0 0.0
478.25 -609.5 272.5 345.5 550.4659388094888 700.6156992340022 1.0 0.0
507.25 -601.5 267.25 372.0 573.3462896963035 707.3383177940239 1.0 0.0
520.5 -604.5 273.0 387.0 588.3012367109516 717.7769490708741 1.0 0.0
520.75 -591.5 267.5 393.0 585.4548674257674 710.157432476343 1.0 0.0
521.25 -591.0 339.0 390.5 623.9457382599724 708.3590064464208 1.0 0.0
514.75 -584.0 328.75 398.0 610.7847546719634 706.7319668910993 1.0 0.0
521.25 -593.0 321.75 380.5 612.5794978157464 704.5987343116881 1.0 0.0
526.25 -587.5 308.5 383.5 610.0293204516502 701.6279979447072 1.0 0.0
528.5 -396.5 301.0 401.5 608.2092640606061 565.8545447299028 1.0 0.0
532.0 -195.41666666666669 300.0 375.66666666666663 610.7571732352784 526.8484775401587 1.0 0.0
534.0 -10.638888888888914 299.25 345.8888888888889 612.1327986588519 536.5441131576297 1.0 0.0
528.0 174.13888888888886 296.0 316.1111111111111 605.3105756970841 546.2397487751007 1.0 0.0
528.25 358.91666666666663 350.75 286.33333333333337 634.094766409818 555.9353843925717 0.0 0.0
525.0 509.25 336.0 276.75 623.3543659552545 579.6183412598557 1.0 1.0
519.0 541.75 330.5 309.25 615.5639031613944 625.974189019473 1.0 1.0
530.5 479.5 305.0 330.0 612.0277293223094 582.0836861783373 1.0 1.0
491.5 479.75 341.0 330.25 598.8672132357283 582.4305777163154 1.0 1.0
489.0 481.5 324.5 332.25 586.9136955009855 585.0062551938372 1.0 1.0
465.0 505.0 356.5 318.5 586.0389487972182 597.4824274353217 1.0 1.0
485.5 530.25 320.5 309.0 581.748616929212 613.7162244206661 1.0 1.0
465.0 529.0 357.0 310.0 587.747799808167 613.1407466147576 1.0 1.0
461.0 526.5 325.5 313.0 564.3456646773391 612.5134362721278 1.0 1.0
457.5 527.75 327.5 315.5 562.6457912944195 614.8666319565694 1.0 1.0
457.5 516.25 320.0 335.0 558.3103499062843 615.5012501028054 1.0 1.0
453.5 508.25 328.5 337.25 559.9847646146317 609.9637244032908 1.0 1.0
453.0 504.75 333.0 343.75 562.2411420641512 610.6878428453844 1.0 1.0
482.5 502.0 311.0 345.5 574.53018744601 609.4052293116969 1.0 1.0
460.5 500.5 321.5 347.5 561.6272689540413 609.3108802904032 1.0 1.0
495.5 498.15 334.0 349.75 597.5588359447687 608.6731446028514 1.0 0.0
481.5 496.35 372.0 350.75 608.570143750479 607.7774238656152 1.0 0.0
492.0 494.25 372.0 351.5 616.8739342559766 606.4944364447118 1.0 1.0
521.5 532.5 348.0 324.0 626.9499733996404 623.3235585021429 1.0 1.0
514.5 530.5 334.5 308.0 613.6827491651679 613.4289879806886 1.0 1.0
469.5 528.0 296.0 316.5 555.0196312326132 615.6504513362705 0.0 1.0
472.5 535.5 293.5 316.5 556.2366596892027 622.0624268368738 1.0 1.0
472.0 543.25 291.5 328.0 554.7580788984369 634.5901447315603 1.0 1.0
475.5 532.0 306.0 322.0 565.4537254103519 621.8611129434232 1.0 1.0
476.0 526.0 309.0 327.75 567.5015558997804 619.7609225430862 1.0 1.0
469.0 526.5 298.5 320.5 555.9514610844051 616.3786372971607 1.0 1.0
529.5 522.0 284.5 319.25 601.1831045582916 611.886404389073 1.0 1.0
493.5 515.5 286.0 322.5 570.3855306580981 608.069287242994 1.0 1.0
457.0 521.5 298.0 322.0 545.8926917463947 612.8998910816399 1.0 1.0
471.0 526.5 319.5 320.5 569.4553953561788 616.3886345601371 0.0 1.0
435.5 429.0 345.0 330.5 555.5947030677012 542.7732657941078 1.0 1.0
461.5 286.1428571428571 337.5 192.64285714285714 572.1773643785301 345.2841465929438 1.0 0.0
497.0 254.71428571428572 346.0 189.21428571428572 607.9040344498665 318.56704738514145 1.0 0.0
478.5 223.28571428571428 367.0 185.78571428571428 604.0865825352214 291.8499481773391 0.0 0.0
535.0 191.85714285714286 320.0 182.35714285714286 624.1030487098733 265.1328489695368 1.0 0.0
454.0 172.25 313.0 207.0 552.6152656755241 269.2936664577793 1.0 0.0
453.0 172.5 292.0 204.5 539.1070111188626 267.53862474402445 1.0 0.0
485.0 174.25 289.0 204.5 564.5869670066609 268.6722902033189 1.0 0.0
525.0 174.5 291.0 203.0 600.6062379992153 267.695893465184 1.0 0.0
530.0 206.0 290.0 148.0 604.3335403762921 253.66247410218182 0.0 0.0
489.0 200.0 301.0 148.0 574.2230366182946 248.8054692740506 1.0 0.0
492.5 200.25 293.5 147.5 573.3337544303267 248.71410116855884 1.0 0.0
480.5 200.25 287.0 145.5 559.6873923238529 247.5315629195413 1.0 0.0
469.5 201.0 318.0 145.5 567.3123409904788 248.13564844453873 1.0 0.0
476.5 203.25 299.0 145.25 562.5417983493913 249.81620962757893 1.0 0.0
521.5 245.0 345.5 182.5 625.8105149284456 305.5245079276974 1.0 0.0
522.0 431.25 353.5 276.25 630.445204908943 512.8629458443826 1.0 0.0
477.0 553.25 309.5 298.75 568.6829370286187 628.7891496127643 1.0 0.0
471.5 526.25 287.5 309.75 552.240655166383 610.646144726667 1.0 1.0
480.0 521.5 305.0 305.75 568.7046800083122 604.5207398987741 1.0 1.0
476.5 522.5 300.0 311.0 563.0739557802464 608.0523121358391 1.0 1.0
481.0 523.0 289.0 310.0 561.1729618772883 607.9712164239356 1.0 1.0
496.0 522.25 324.5 309.75 592.72108829706 607.1986109014963 0.0 1.0
484.5 522.0 304.0 308.25 572.0351180604935 606.2209440046036 1.0 1.0
468.5 522.5 278.0 306.0 544.7717411907486 605.5099090848968 1.0 1.0
470.5 522.5 277.0 304.0 545.9848966727751 604.5022722029802 1.0 1.0
467.0 522.0 274.0 303.0 541.4473714854644 603.566949894499 1.0 1.0
442.5 521.5 296.5 301.75 532.7301942664474 602.5084921296059 1.0 1.0
466.5 519.0 286.0 315.25 547.1912995432326 607.2497332439095 1.0 1.0
464.0 518.0 282.0 321.5 542.9793480574706 609.6607876278662 1.0 1.0
472.5 520.5 275.5 318.25 546.9942975033731 610.0880030232734 1.0 1.0
543.0 521.25 245.5 314.5 595.9212290583961 608.7810109759405 0.0 1.0
520.0 521.25 253.0 312.0 578.3020153768935 607.4914593737242 1.0 1.0
507.5 521.0 248.0 312.5 564.8693662404472 607.5337983564135 1.0 1.0
459.5 521.5 239.0 318.0 517.9418896631153 610.809209284193 1.0 1.0
471.5 521.0 253.5 319.0 535.4621605379646 610.9026332679844 1.0 1.0
444.5 520.75 286.0 320.0 528.5673033134607 611.2124422736156 1.0 1.0
424.5 518.25 281.0 325.5 509.07912418390737 611.9925361797182 1.0 1.0
414.0 517.25 283.5 329.0 501.7651343008998 613.0159564605585 1.0 1.0
398.0 302.25 285.5 275.0 489.8518489166068 409.4831068127786 1.0 0.0
401.0 126.3 381.0 213.64999999999998 553.4427059530028 263.90137601002414 0.0 0.0
181.25806451612902 48.70000000000001 363.61290322580646 229.85000000000002 414.6377828819715 251.49281552359332 0.0 0.0
138.29032258064515 -1.5 358.06451612903226 279.0 423.51500723910976 279.1266196773704 0.0 0.0
95.32258064516128 29.0 352.51612903225805 334.5 432.39223159624805 335.8967794201722 0.0 0.0
52.35483870967742 17.0 346.9677419354839 335.0 441.26945595338634 335.43441120558055 0.0 0.0
9.387096774193537 16.0 341.41935483870964 335.5 450.14668031052463 335.88475231558954 0.0 0.0
