d_T d_A d_P
697.7254744550776 664.5877890101576 615.6734087488867
783.6887903102696 670.3170891451299 616.9442813620794
809.0113889112031 674.3300399444494 617.2318273279661
774.2889523340166 675.3615698275999 604.1878257114738
781.6102671240017 675.1422636992643 589.8524748147945
749.6309229480947 657.60751764532 584.8961699788888
673.5182708116618 628.5509194138813 580.0985515611558
759.6126512248405 622.2036717902107 580.2210916412652
744.3873601631367 618.0295208124601 579.5248053362341
735.3783833748402 617.805257015546 577.4361569318387
697.8478872290625 620.4168693918703 577.4365633278114
691.9118116508347 645.8075651077916 586.520464276746
747.7784681664165 650.5018519929397 594.266006468978
787.767383322578 655.2943935617011 593.4399575057512
709.1468602847594 659.0557250477866 593.8521871697948
708.509191730197 663.6824812541286 593.2222427276839
745.7764753097546 668.2598137336643 592.5273236542577
768.6636991276612 652.3266477130232 592.3863455283237
772.3843062842359 634.8076042645641 593.345648209613
756.7029048744637 630.8125239726503 604.7702970956274
768.1292209841795 625.3282961777418 623.4656253367508
752.7220121921355 627.8082999446976 626.1470424225677
748.2824661521722 639.4353916461281 626.0209624514922
746.7136333984371 639.0163403438563 625.8155330086981
717.5424043257187 640.93006040293 626.3063296652688
712.0259865628155 643.2794153515654 626.6919651533335
716.7707303792263 645.2589546787225 626.3440494817097
745.9665216345993 649.6842397639682 626.4871337677796
697.7672519150833 653.4410081229046 621.8045915900491
643.0032510966303 654.0704478922771 589.1731689861911
675.8365562594648 652.6641514524715 549.9176833608636
716.8286137312089 650.3893064926575 510.6621977355363
719.2841092015351 647.2644359147195 505.921547644635
722.2148786042902 645.9097503176077 592.8993878495826
695.352834229376 632.8333218747073 619.1422195032268
667.2706871183871 619.9003952249103 623.4683791458513
695.2226617608037 621.708123387612 624.0758962381427
705.0353829782562 627.4535839406768 623.2307616454117
704.8243449130082 628.281261757641 620.6553216952964
863.33822932763 647.5384987941042 608.3773005586212
785.357525396259 656.0726720394625 598.7516565972837
784.2010628754465 655.1900487644787 599.2030123422278
784.1277000591166 653.9977023849935 599.1016105116634
769.7059874742615 653.5154933128977 598.4014120972644
723.7992207901414 653.2016545487543 598.2011241085406
696.9918680397848 652.1847897643735 597.6004850391373
652.6623046635923 652.9640112594261 597.0503350307085
642.1801482912783 653.277430934291 596.9512102610478
627.0249705687357 653.590850609156 595.8030407148004
615.7548213371942 653.4408925067362 595.201646503099
621.6574555969854 654.070332609575 594.4005383577643
662.4865490911554 653.4408925067362 595.4020363115369
648.6342037359215 653.9803131593488 595.6024261199748
637.5879629440105 635.9337751627841 596.0034305232383
640.9285375289096 617.9178748021455 596.4044349265018
635.5537033989856 617.6149690543454 597.8036885132109
647.2563149035865 617.1064260647601 598.2048888451964
694.4403447092427 617.1064810141397 598.2566713431249
691.7028441423902 618.1088830322233 596.4560588204815
686.3622734061064 614.4208923307547 595.8080647322593
681.0217026698224 554.2415271418458 597.2589449359441
675.6811319335385 598.3481696987152 597.5117861801034
670.3405611972546 640.4025884879745 597.8614830131212
671.5253338371772 640.88102695925 597.5052620518418
668.9934783321695 641.4361149491428 597.7058763445914
668.375847583673 642.2105576284561 598.0515752476103
675.8058078542305 648.3725633993174 597.4005064452429
716.7497147730878 655.852797321953 597.5508568781567
681.9690439362311 653.7439084629542 598.8001210461955
816.3126719918082 653.5880987424318 598.4000208848503
754.1709875448705 654.0589398551533 598.2501546053741
673.1208271774746 652.4944444207936 596.9721987917441
725.9170067827979 653.8998394249688 591.6597905493621
739.6113996852716 636.2491275624266 586.3473823069802
707.6968691015271 622.4261740991192 581.0349740645983
719.6286443135614 622.1226503268122 575.7225658222163
704.8012959107512 622.6149224527647 598.4194413868231
684.8833716316055 621.9143095122347 605.562640296523
760.1158241155155 621.6116150780969 611.3821589336521
731.5052817344666 621.6116150780969 613.7574784061871
675.9813359500828 627.6025812566421 613.486921043266
672.1172295106562 629.6062335991439 612.5085679305823
669.7740596112667 632.5198875122802 612.779799296738
669.1770546269865 634.9255861910118 615.8078336695487
665.1682048862148 633.6424398263523 616.038072456988
661.159355145443 632.2398674553828 616.40943378945
647.3077998556134 630.0447149740199 618.3681094886101
635.6174132212227 627.2401920133102 618.6522308482831
636.7420960229649 625.0450050911234 619.6326192062063
638.3787595667313 624.3439299410684 620.7393275437983
638.0863969714446 624.6487012713626 621.4982741339597
636.7279621471744 633.7655806303583 619.9014842075085
637.2121214444704 649.7802287607869 615.8575701432424
643.5270222785136 650.0069282510916 589.5765435969104
646.3698003132891 651.7218760285676 589.0230087814567
631.466322458941 652.2624088509164 589.3071724478577
695.1818940581066 654.0568797911208 590.4292793990919
795.6244217146348 655.5506471765752 590.7136202300842
753.632395445583 656.3284196393 590.239990233142
757.7494780323358 655.624892754996 590.1773038672361
781.726922818403 656.3280429785093 590.4630964950933
754.825033017602 656.3280429785093 590.5879116619633
885.8678554087309 652.4233673274871 590.3026900001112
571.3618141181307 629.0718111948554 589.8123284426517
827.4000665261581 628.0644871348801 590.1602364704096
755.6940761671732 626.2661175570654 590.1445422940743
733.5128429288202 625.9604620101816 590.4923758753764
731.1837224108274 626.0511161239152 591.5358561406889
729.9692220084396 625.3499020548417 593.3543247412817
728.754721606052 625.0449983801167 626.5936489373062
722.4549612396543 644.2325503753982 632.2500570903455
714.4601142185863 676.7961411790011 631.8745893056999
706.1064113518125 678.5988652711264 631.3054932383774
704.0801740033053 676.4924828099479 632.25024217496
700.7083915581431 675.7976768234706 632.9000711012758
703.9006517561711 674.6897435117863 632.3052238885849
704.8242793786651 673.0190034991758 632.0990413571047
703.8446368254215 671.3488288512909 633.266794471064
710.8211049514235 623.0374068180154 634.025081276428
630.4375624500099 618.986407708035 633.1238803305246
668.8591645287995 619.6499112148404 632.8827732629339
690.967991092044 619.5290620214903 631.9654934109521
664.8264875569129 611.3803363668326 634.195040741482
661.0569700854455 592.8886948554007 632.1575369345975
662.9339581586114 574.3970533439685 634.6692051769961
656.080594864243 574.8337623881539 620.4791787962106
639.8911227745882 622.8441920481368 587.1121222893509
634.1579603909461 631.1064865801186 562.3018590502786
632.7187576196932 632.4274553813925 537.4915958112063
630.594362486694 632.3325134483343 557.1215168471809
643.1560929220636 631.9355543063116 610.5079403488869
694.1891500008462 640.7451003546432 625.1524796596616
635.3559970947681 645.3491397133196 628.466829522027
638.0399111117927 646.7477246915525 634.3728783476736
637.8466016103514 643.9055593763263 632.1718202474733
638.769659349561 617.5217733479146 632.9159364468337
636.8500608463503 611.2487251252295 632.8385811332977
634.671778313687 605.9416249381504 634.423797533797
651.1935745299944 595.2881952458201 635.388964413611
637.7005304763984 588.0064415702977 636.2143006363895
636.3467729579647 586.4931818189586 634.0545487145677
638.2368290846275 587.0196556844512 633.2777791371847
613.3649570326056 600.1432686480808 640.2680498984803
609.0941388864716 609.7780836807411 639.7780901703635
608.1518445328609 623.2227983995863 638.8789616392648
623.9865528772987 631.4160795042097 633.344557523551
740.5245432683403 632.9514847277376 633.6861366203585
656.4247345440037 627.3993643989083 631.5418264448879
647.6036635095675 624.6274097689598 630.7880939685467
645.1038796046084 624.5399522944547 629.6138107139972
740.9590224540177 631.7258048365545 628.6378967774074
931.6260821732799 656.1416364361917 628.6378967774074
694.8380841310016 654.8492544316962 628.9115456617583
638.0673811590389 651.3295529917684 628.4975506200285
640.2928817138575 649.0843550725899 627.9518826340302
640.035527007799 647.2917874391455 617.8866364498401
640.8388931890652 646.8424441776313 601.1475112819467
658.1048584969947 647.2265831994233 601.1100099115899
671.5098982103256 649.4692063523875 601.0763975395956
668.0277454011826 651.0101765717645 597.9452735274281
665.415201207798 652.0997996832698 599.9639369020462
664.8310421585604 654.529906517942 599.4627853748848
674.2524005372453 636.3184695741602 597.8719404515236
678.5574138969552 620.3491720748655 600.7649349506461
674.6454259228467 619.871962585823 604.9258563892485
669.9934771414609 619.9558452018982 605.1164312937407
670.2675419839607 620.966987850401 606.2285711369921
624.5147633037734 621.3601246614373 604.7922998611281
593.9848380284582 621.9786203818597 605.3701934940595
535.7900251767958 623.3830316484647 606.1378812686085
544.7816430492978 626.1919865490916 607.3840399175904
553.7732609217998 628.2212895825393 610.2985874740148
562.7648787943017 631.035522702179 609.6642518632694
571.7564966668037 634.8570799587037 610.1987381173449
580.7481145393057 637.7403907150965 610.3539956451501
589.7397324118076 660.4905487533435 610.087142270433
598.7313502843097 664.0206318374355 609.6642518632694
607.7229681568116 665.5178300778432 609.2415366666984
616.7145860293135 666.6076981406459 607.0954913931329
625.7062039018155 664.9731772019198 605.5046108143507
634.6978217743174 632.357898516171 616.2335783642727
643.6894396468194 629.899684114688 623.2350683441823
652.6810575193214 629.0422296701477 622.7459353540576
661.6726753918233 628.4539113899034 623.2747524638644
670.6642932643254 628.8385034236205 621.6409064905024
679.6559111368273 649.5635048057927 622.2189456396311
688.6475290093292 657.7362102524496 621.1139299704801
716.1252137305257 660.8945667610858 619.7197060498029
623.5135547372597 662.6229154135291 618.0366204680333
615.8623689193487 662.8470788952758 617.3397228189792
605.4898307158167 663.2639942458925 616.0660135182836
555.3561278904526 661.6705270509656 616.3087031023958
576.2185703773638 659.2546630417237 617.7018147638082
644.8980290832392 657.0054673258288 620.4081973941685
724.2325792256215 639.3419360350455 622.0857403582266
743.6224221577692 579.7933492407112 623.3171996028439
735.3182296610603 555.4087674029463 623.8542145025499
658.7236893203977 561.5986655425974 624.0522192539938
669.2954801508181 627.2833607963947 623.3641253015089
708.9227147049329 642.2829599152635 622.5418321417025
748.5499492590476 642.3563236546934 622.3995870803301
788.1771838131624 638.291326747093 622.6842128826058
810.3912434026485 641.1193376805904 621.9428065413961
780.3657780982487 641.1194508329876 621.1636052992844
750.340312793849 642.843709260712 620.3670953736357
720.3148474894492 647.6274042801083 619.4307196882006
690.2893821850494 649.421358302422 618.7005200292327
660.2639168806496 652.1675398239321 620.4165451126748
630.2384515762499 654.6649906631635 605.5284326647259
620.6609775679939 655.4374493420406 602.8204701124373
627.6183734624437 655.4374493420406 602.1392072042131
640.6275532528562 614.9125179245113 602.7156672167058
653.6367330432688 617.6044410565589 602.4427358678997
666.6459128336812 617.8005261331975 602.71683200231
679.6550926240939 616.8000081063553 602.1945283710239
652.828439620939 610.4109344769035 603.0215951149358
630.2796352514235 608.216985094659 603.7261989863531
607.7308308819083 614.1011724463649 605.1979682273779
585.1820265123931 623.8032150565241 605.0629146510084
562.6332221428778 634.8634968255185 605.4682739715192
540.0844177733625 635.9114761388707 605.1831380587761
517.5356134038473 636.047561114733 605.6641863623652
494.98680903433194 641.2727997682148 605.9229108799782
472.4380046648167 659.8439376536561 605.3673318835787
449.8892002953014 659.215447056881 604.811808727413
427.34039592578614 657.8848683470384 605.064727790076
404.7915915562709 657.8092428660455 604.7187319207668
382.24278718675555 657.8092428660455 604.3088136210672
359.69398281724034 658.9015480327846 603.6168744524916
337.145178447725 660.3834113604005 602.9886604659519
314.59637407820975 660.0700720378103 602.4332795682169
292.0475697086945 660.0700720378103 602.78894121044
269.49876533917916 659.3671951812446 604.3304345991558
