x_A x_P y_A y_P d_A d_P FaceP_A FaceA_P
149.0 9.25 -172.5 -1.0 227.94390585636012 9.303935862704407 0.0 0.0
189.5 9.75 -162.5 -1.0 257.2704418768389 9.801181104196145 0.0 0.0
293.5 10.0 -185.5 -1.0 347.21647285061556 10.04987562112089 0.0 0.0
296.5 10.0 -191.0 0.25 352.71525919118585 10.006246098625198 0.0 0.0
300.5 10.0 -187.0 1.25 353.939143399592 10.10526561221798 0.0 0.0
308.5 9.25 -175.5 2.75 354.9284151430773 9.655137166349693 0.0 0.0
302.5 9.25 -180.5 3.25 352.28615476221864 9.805530673081716 0.0 0.0
328.0 8.5 -170.0 3.5 369.9284907564712 9.215552445252149 0.0 0.0
439.5 7.5 -164.5 3.5 469.276604639943 8.280022507931534 0.0 0.0
246.5 7.0 -129.0 3.0 278.22873189294893 7.615773105863909 0.0 0.0
363.0 6.5 -162.0 3.5 397.50861690558145 7.413437828395944 0.0 0.0
401.5 6.25 -188.5 4.0 443.54851523296907 7.421635656082426 0.0 0.0
407.5 6.75 -203.5 5.0 455.4897861712576 8.401467500235494 0.0 0.0
405.0 7.0 -208.5 4.5 455.51886468863773 8.332291507670588 0.0 0.0
206.0 6.75 -159.5 4.0 260.53880250915626 7.847213254767711 0.0 0.0
196.5 6.75 -163.0 4.0 255.30734886893345 7.847213254767711 0.0 0.0
236.0 3.5 -153.5 0.75 284.54237503724687 8.129571132170799 0.0 0.0
320.5 4.5 -176.5 3.25 365.89010538381115 6.247605120920693 0.0 0.0
317.0 -4.5 -176.0 -10.0 362.5814946608991 10.965951887695338 0.0 0.0
307.5 -7.25 -172.0 -11.5 352.33629499362024 13.617702627997204 0.0 0.0
297.5 -9.0 -167.0 -12.0 341.21598672599185 15.005334517433354 0.0 0.0
230.0 -9.5 -148.5 -11.75 274.55489621280844 15.117380160928107 0.0 0.0
128.0 -11.75 -148.5 -14.25 196.06904869785706 18.47292221895376 0.0 0.0
138.0 -12.0 -143.5 -14.0 199.0889821261681 18.43908891458577 0.0 0.0
155.0 -12.0 -141.5 -14.0 209.87912202643042 18.43908891458577 0.0 0.0
178.0 -6.0 -124.5 -7.0 217.2221749535901 9.302775637731994 0.0 0.0
331.5 -9.886363636363637 -85.5 -5.863636363636363 344.13170461045456 17.92621103840022 0.0 0.0
408.0 -11.068181818181818 -49.5 2.3181818181818183 411.00885092408043 21.82782575626718 0.0 0.0
429.0 -12.25 -22.5 10.5 429.5896305613078 25.72944047413414 0.0 0.0
437.5 -13.431818181818182 -11.5 18.68181818181818 437.6514653587325 29.6310551920011 0.0 0.0
479.625 -14.613636363636363 60.125 26.863636363636363 494.6396077867905 33.53266990986806 0.0 0.0
538.4583333333333 -9.25 156.29166666666669 41.0 573.2720237148571 42.77531589140129 0.0 0.0
597.2916666666667 -29.25 252.45833333333334 24.5 651.9044396429238 42.64550108964832 0.0 0.0
568.5 -27.0 365.0 51.25 675.5965014661525 59.677611221108435 0.0 0.0
569.5 -30.5 359.0 6.0 673.2096643100417 32.6508350148611 0.0 0.0
567.5 -37.5 358.0 5.75 670.9845908569123 38.33416814925181 0.0 0.0
571.5 -31.75 378.0 23.0 685.2492359165099 39.217056012613725 0.0 0.0
590.5 -34.0 411.0 11.0 719.4522474522494 36.13683141089298 0.0 0.0
592.5 -30.25 414.5 7.0 723.0961981238092 31.049816517866237 0.0 0.0
595.0 -30.75 411.0 5.5 723.150758172285 31.244236974595417 0.0 0.0
597.0 -30.0 411.5 6.5 725.0803900832541 30.69998034152772 0.0 0.0
598.0 -30.0 411.0 6.0 725.6204794557684 30.59411708155671 0.0 0.0
593.0 -30.0 410.0 6.5 720.9362080713322 30.704087294023246 0.0 0.0
590.5 -29.75 408.5 7.0 718.0270115893818 30.562489736544897 0.0 0.0
593.0 -30.25 402.5 6.5 716.6974729010583 30.942241805561075 0.0 0.0
594.5 -29.25 397.0 4.75 714.8702148389355 29.633444371999058 0.0 0.0
592.0 -28.75 392.5 4.0 710.2958890638013 29.031759715232038 0.0 0.0
591.5 -28.5 386.0 2.75 706.3060597219877 28.64089051659673 0.0 0.0
591.5 -27.5 379.0 1.5 702.5051083341073 27.544924933724495 0.0 0.0
591.0 -26.25 373.5 -0.25 699.1304804170896 26.25245074485685 0.0 0.0
590.0 -25.75 372.5 -1.75 697.7509790382861 25.8104445848501 0.0 0.0
589.0 -25.5 374.0 -2.0 697.7085194872961 25.578341014389753 0.0 0.0
589.0 -25.0 379.5 -0.75 700.6760150936664 25.01249575324679 0.0 0.0
589.0 -25.0 381.5 0.25 701.7599691494535 25.01249575324679 0.0 0.0
592.0 -25.0 382.5 1.5 704.8207104855162 25.049932207181257 0.0 0.0
596.5 -26.75 392.0 0.5 713.7771510603002 26.759611831257686 0.0 0.0
598.0 -29.75 397.0 -3.0 717.7835143846876 29.916605392394082 0.0 0.0
596.0 -31.5 399.0 -6.5 717.2288146961203 32.16599275800614 0.0 0.0
591.0 -34.0 398.0 -9.5 712.5203875514276 35.30290609968837 0.0 0.0
587.0 -37.5 396.5 -12.5 708.365680063687 39.52847075210474 0.0 0.0
584.0 -40.0 397.5 -13.5 706.4438642908142 42.21936094523018 0.0 0.0
582.5 -36.0 404.0 -7.5 708.8881567649671 37.06096038669449 0.0 0.0
582.5 -31.25 404.0 -1.0 708.8881567649671 31.26600511324925 0.0 0.0
581.5 -32.0 404.0 -2.5 708.0666766718477 32.18553955443995 0.0 0.0
581.5 -33.5 404.5 -5.0 708.3519715575667 33.8710791088799 0.0 0.0
582.5 -33.75 407.0 -5.0 710.602233646486 34.11837983187953 0.0 0.0
583.5 -34.5 409.5 -5.5 712.8551850795895 34.93812118200428 0.0 0.0
585.0 -38.0 413.0 -9.0 716.0964025129585 39.05831536994509 0.0 0.0
585.5 -40.75 415.5 -12.25 717.9488240932484 42.55257881581656 0.0 0.0
585.0 -33.0 415.5 -3.5 717.5411138046377 33.185128921780446 0.0 0.0
583.5 -35.0 412.0 3.931818181818181 714.2942903121959 38.319056713544825 0.0 0.0
583.5 -37.0 410.5 13.84090909090909 713.4300946834245 44.50134621667317 0.0 0.0
584.5 -39.0 413.0 23.75 715.6880139080488 50.6836357198015 0.0 0.0
584.5 -41.0 413.5 33.65909090909091 715.9766057630654 56.86592522292983 0.0 0.0
585.5 -43.0 414.5 43.56818181818181 717.370545812971 63.04821472605816 0.0 0.0
583.0 -34.75 415.0 28.0 715.6214082879299 46.59001471068417 0.0 0.0
580.5 -22.5 414.5 8.0 713.2955799813624 24.7408879905186 0.0 0.0
578.0 -27.5 414.0 5.5 710.971509061935 28.3753248334248 0.0 0.0
578.5 -27.0 413.0 10.5 710.7965506716318 28.97355978600122 0.0 0.0
575.0 -21.25 404.5 18.75 703.0304461654538 28.341656862189133 0.0 0.0
559.0 -21.5 367.0 20.0 668.7084450682571 29.36637605121294 0.0 0.0
555.5 -22.5 366.0 18.5 665.2339813930133 29.163010597683602 0.0 0.0
555.0 -20.25 367.0 17.25 665.3675675895241 26.74732842061665 0.0 0.0
554.5 -15.75 370.0 18.5 666.6110762799681 24.304473115308184 0.0 0.0
556.5 -9.25 383.0 18.5 675.5754751712027 20.683628791873055 0.0 0.0
568.5 -9.0 419.0 15.0 706.2287034443832 17.4928556845359 0.0 0.0
561.5 -10.5 425.0 14.5 704.2068233125833 17.9161250960424 0.0 0.0
562.5 -10.75 428.5 14.5 707.1202097397168 18.050537618869136 0.0 0.0
563.5 -9.75 428.5 13.0 707.9164548358394 16.251230827480672 0.0 0.0
558.0 -9.5 424.0 12.0 700.8200683966097 15.30694493520431 0.0 0.0
551.0 -9.25 410.0 10.5 686.8124185011346 14.002892313842809 0.0 0.0
555.0 -11.5 398.5 7.5 683.2480587802656 14.094647136510845 0.0 0.0
557.5 -11.75 394.0 8.5 682.6729939923389 14.512643484183094 0.0 0.0
559.0 -14.25 389.0 7.5 681.0303124381321 16.11287884235086 0.0 0.0
557.5 -14.75 383.5 7.0 676.6681062649154 16.32709377267573 0.0 0.0
559.5 -17.25 378.0 6.25 675.2218623494339 18.347955539957205 0.0 0.0
580.0 -17.5 376.0 7.5 691.2145300007367 19.03943276465977 0.0 0.0
578.5 -18.25 374.5 7.75 689.1389714036027 19.82748044637404 0.0 0.0
578.0 -18.5 372.0 9.5 687.3632058642801 20.797761175540998 0.0 0.0
580.0 -18.5 384.0 11.0 695.6016492665706 21.524760754914567 0.0 0.0
581.5 -18.0 387.5 12.0 698.7859114205667 21.633307652783937 0.0 0.0
581.0 -18.25 389.5 12.0 699.4797804873022 21.84219236199194 0.0 0.0
573.5 -18.75 388.5 12.5 692.7838688195336 22.541521581717127 0.0 0.0
566.0 -19.0 387.0 12.0 685.6585567005354 22.47220505424423 0.0 0.0
570.0 -18.5 383.0 12.0 686.7284515478556 22.052756353514084 0.0 0.0
575.5 -17.75 376.0 12.0 687.446342495753 21.42620141335344 0.0 0.0
573.5 -17.5 376.0 12.5 685.7779155127587 21.50966226525729 0.0 0.0
580.5 -17.25 379.5 13.0 693.5613651110484 21.600581957812167 0.0 0.0
588.5 -17.0 389.5 13.0 705.7239390805084 21.40093455903269 0.0 0.0
590.0 -17.25 386.5 13.0 705.3244071195738 21.600581957812167 0.0 0.0
588.5 -16.5 386.5 13.0 704.0700175415193 21.005951537600005 0.0 0.0
582.5 -16.75 384.0 13.0 697.6838322357146 21.20344304831635 0.0 0.0
584.5 -33.0 382.5 35.5 698.559588445542 48.66426582497278 0.0 0.0
589.0 -144.66666666666666 420.5 97.75 723.7368953872451 182.1881201772875 0.0 0.0
570.0 -327.3333333333333 404.5 96.75 698.9776608875846 353.7332786086339 0.0 0.0
584.0 -510.0 403.0 95.75 709.5540067536874 525.2784370399803 0.0 0.0
593.5 -633.5 400.5 186.5 715.9963690623786 666.7053156574509 0.0 0.0
605.0 -563.25 405.5 295.25 728.3242256812947 636.4449552147631 0.0 0.0
591.5 -529.0 395.5 306.25 711.5423960658381 611.2538608830333 0.0 1.0
579.5 -525.5 405.0 312.5 706.9983415511789 611.4053936182871 0.0 1.0
599.0 -525.75 421.0 311.75 732.1565034257014 611.230710745037 0.0 1.0
590.5 -525.0 416.5 314.0 722.6086988900927 611.7404303917349 0.0 1.0
587.5 -524.75 422.5 318.5 723.6467303683498 613.8444667739292 0.0 1.0
587.0 -545.25 428.5 324.25 726.7608526247213 634.379438883407 0.0 1.0
582.0 -545.5 433.5 327.25 725.7039951369666 636.1311298270325 0.0 1.0
488.09375 -546.75 426.875 331.0 743.1741389718038 639.1376009653701 0.0 1.0
361.5520833333333 -533.75 417.375 337.25 765.0001235902603 631.3704317972577 0.0 1.0
235.01041666666666 -537.5 407.875 334.0 786.8261082087167 632.8314592572922 0.0 1.0
108.46874999999997 -540.0 398.375 331.0 808.6520928271732 633.3727180736473 0.0 1.0
-18.072916666666686 -544.75 388.875 331.25 830.4780774456298 637.5571786107508 0.0 1.0
-144.61458333333337 -548.25 379.375 331.75 852.3040620640862 640.8089851207994 0.0 1.0
-271.15625000000006 -546.25 369.875 333.25 874.1300466825427 639.8786071790407 0.0 1.0
-397.6979166666667 -550.0 360.375 333.5 895.9560313009991 643.2124977084275 0.0 1.0
-524.2395833333334 -551.25 350.875 333.0 917.7820159194557 644.0241697620838 0.0 1.0
-650.7812500000001 -551.25 341.375 333.0 939.6080005379122 644.0235753011824 0.0 1.0
-777.3229166666667 -555.25 331.875 329.5 961.4339851563686 645.6592644152611 0.0 1.0
-903.8645833333334 -561.0 322.375 328.0 983.2599697748251 649.8501260378902 0.0 1.0
-665.5 -561.0 264.0 327.5 715.954110902027 649.5979557971851 0.0 1.0
-611.5 -562.0 266.5 327.5 667.0492487990068 650.4630043521199 1.0 1.0
-588.5 -585.75 274.0 308.75 649.2078353091756 662.1489659044614 1.0 1.0
-573.0 -581.75 283.0 308.25 639.0964483125817 658.3711365772474 1.0 1.0
-570.5 -581.25 284.0 308.75 637.2822631209046 658.16429881051 1.0 1.0
-558.0 -581.5 283.0 309.25 625.6620493851881 658.6190329124613 1.0 1.0
-560.5 -595.75 287.0 306.5 629.705730426519 669.9772630249645 1.0 1.0
-565.5 -594.25 293.0 308.75 636.9001421202215 669.6772955758628 1.0 1.0
-561.0 -620.5 294.0 301.25 633.3695603674051 689.7700132294783 1.0 1.0
-560.0 -614.25 297.5 304.75 634.1188430879705 685.7501015706575 1.0 1.0
-560.0 -615.5 299.0 304.0 634.8239580714231 686.5304752964951 1.0 1.0
-556.5 -606.25 302.0 307.75 633.1638924419312 679.8939704144127 1.0 1.0
-535.0 -604.25 284.0 306.75 605.7708228787708 677.6564274474556 1.0 1.0
-517.5 -594.0 266.0 305.0 581.8644854821857 667.7288962980738 1.0 1.0
-515.5 -589.75 263.5 301.5 578.9415128175101 662.3519141002221 1.0 1.0
-512.0 -701.75 262.0 299.25 575.1421031666974 763.0375665048562 1.0 0.0
-511.0 -740.0 260.0 294.5 573.3423515547527 796.8597426536472 1.0 0.0
-510.0 -506.0 263.5 281.5 574.0613653255296 579.6436142461139 1.0 0.0
-509.0 -260.3719512195122 276.0 145.21341463414635 579.0158114275541 300.58951670011413 1.0 0.0
-511.0 -241.859756097561 275.5 140.0670731707317 580.5353487429345 291.75148046853064 1.0 0.0
-509.0 -223.34756097560975 266.0 134.9207317073171 574.314412805616 282.91344423694716 1.0 0.0
-503.5 -204.83536585365852 254.0 129.77439024390245 563.9401114341943 274.07540800536367 1.0 0.0
-500.0 -186.3231707317073 242.5 124.6280487804878 555.7038010820106 265.2373717737803 1.0 0.0
-502.5 -167.8109756097561 203.5 119.48170731707316 542.1438685519852 256.3993355421968 1.0 0.0
-497.5 -149.2987804878049 200.625 114.33536585365854 536.430776558801 247.56129931061332 1.0 0.0
-494.0 -130.78658536585365 203.75 109.1890243902439 534.3716373303699 238.72326307902983 1.0 0.0
-491.5 -112.27439024390245 208.0 104.04268292682926 533.7013191942408 229.88522684744638 1.0 0.0
-492.25 -93.76219512195122 212.75 98.89634146341464 536.2644010106804 221.04719061586292 1.0 0.0
-494.75 -75.25 225.5 93.75 543.7495287475958 212.20915438427946 1.0 0.0
-493.25 -56.73780487804879 238.5 88.60365853658536 547.9119714096187 203.37111815269597 1.0 0.0
-489.75 -38.22560975609757 285.0 83.45731707317074 566.6952079132654 194.5330819211125 0.0 0.0
-445.15625 -19.713414634146346 288.5 78.3109756097561 556.8365587154631 185.69504568952905 1.0 0.0
-323.78125 -1.2012195121951095 300.5 73.16463414634146 565.6769901140926 176.8570094579456 1.0 0.0
-202.40625 17.3109756097561 312.5 68.01829268292683 574.5174215127221 168.0189732263621 1.0 0.0
-81.03125 35.82317073170731 324.5 62.87195121951219 583.3578529113515 159.18093699477865 1.0 0.0
40.34375 54.335365853658516 336.5 57.72560975609756 592.1982843099811 150.3429007631952 1.0 0.0
161.71875 72.84756097560972 348.5 52.579268292682926 601.0387157086107 141.50486453161173 0.0 0.0
283.09375 91.35975609756099 360.5 47.43292682926829 609.87914710724 132.66682830002827 0.0 0.0
404.46875 109.8719512195122 372.5 42.286585365853654 618.7195785058695 123.82879206844481 0.0 0.0
604.0 103.5 425.25 57.0 739.177368957261 118.48390315464138 0.0 0.0
788.0 93.5 458.75 49.5 911.8100782648663 105.80649485948058 0.0 0.0
721.25 87.5 431.75 63.0 840.7304136634536 108.0091184611837 0.0 0.0
703.5 111.5 424.75 89.0 821.7995410889732 142.7453116496613 0.0 0.0
689.0 152.5 411.75 113.0 802.663261349147 189.80342096984708 0.0 0.0
677.0 153.5 402.75 114.0 787.763233137597 191.2025395451714 0.0 0.0
670.25 154.0 395.5 115.0 778.2386894615269 192.2008337639648 0.0 0.0
651.0 154.0 393.0 117.5 760.4338666720313 193.70660804422755 0.0 0.0
622.25 154.5 392.5 118.0 735.7318087558124 194.40743298547 0.0 0.0
577.75 154.0 388.75 120.0 696.4111840986559 195.2331938989884 0.0 0.0
539.5 154.5 384.0 121.5 662.2837098685713 196.55191291459818 0.0 0.0
505.5 154.875 384.5 121.25 635.120815387915 196.69278855425546 0.0 0.0
476.5 155.25 382.5 121.5 611.0315311556888 197.14236636839104 0.0 0.0
475.0 152.25 382.0 123.5 609.5483178664331 196.04174498679686 0.0 0.0
497.0 151.75 380.0 122.75 625.6282535342566 195.18100927025682 0.0 0.0
538.5 148.25 381.5 124.25 659.9434628030301 193.43248424748936 0.0 0.0
571.5 148.5 384.5 123.75 688.805822965997 193.30372188235935 0.0 0.0
614.0 148.5 390.0 123.0 727.3898552973594 192.8256871578444 0.0 0.0
630.0 149.5 394.5 122.75 743.3251604292197 193.4368834888015 0.0 0.0
617.5 150.25 397.0 123.5 734.1097178658091 194.4925815128957 0.0 0.0
584.0 150.5 404.0 124.0 710.1690640664802 195.0032051018649 0.0 0.0
557.0 151.75 408.5 125.75 690.7436905912381 197.0818330345009 0.0 0.0
535.0 152.0 417.0 126.75 678.330943683125 197.91311064551417 0.0 0.0
512.0 153.25 423.0 128.0 664.1351785920496 199.67370428721162 0.0 0.0
476.5 153.25 427.0 128.25 639.8291657499617 199.83430391656324 0.0 0.0
450.0 153.75 438.5 128.75 628.3171053485846 200.53854744451058 0.0 0.0
389.29999999999995 155.0 497.70000000000005 129.0 644.4915630903783 201.65838019600912 0.0 0.0
307.70000000000005 154.25 575.3 128.5 664.6495128221181 200.76256779810183 0.0 0.0
247.5 154.25 632.5 129.5 679.2011327211504 201.40348028058264 0.0 0.0
232.0 154.75 639.5 130.25 680.2938340063613 202.26869732356556 0.0 0.0
239.0 155.25 632.5 131.0 676.154877952405 203.13446606331192 0.0 0.0
217.0 155.75 682.0 132.25 715.6906309777196 204.3239902969826 0.0 0.0
195.5 156.75 674.5 132.75 702.4719067124208 205.41076231376385 0.0 0.0
199.03125 158.0 635.421875 131.0 676.7520842778417 205.24904938170337 0.0 0.0
228.40625 158.5 585.984375 128.0 651.8842756518902 203.73416962734132 0.0 0.0
257.78125 158.75 536.546875 128.0 627.0164670259389 203.92788975715445 0.0 0.0
287.15625 167.25 487.109375 167.0 602.1486583999877 236.35057412779236 0.0 0.0
316.53125 168.5 437.671875 168.25 577.2808497740364 238.11886563015014 0.0 0.0
345.90625 169.0 388.234375 168.5 552.4130411480851 238.6498481015704 0.0 0.0
375.28125 169.25 338.796875 167.75 527.5452325221337 238.29734577304134 0.0 0.0
404.65625 82.0 289.359375 154.75 502.67742389618235 190.16414859938703 0.0 0.0
448.0 9.700000000000001 302.5 136.55 540.6373221902427 142.10847923326358 0.0 0.0
486.0 29.300000000000004 325.0 127.94999999999999 584.6617886600391 140.8032703614997 0.0 0.0
526.5 48.900000000000006 350.5 119.35 632.4974078757243 139.4980614897358 0.0 0.0
533.0 68.5 377.0 110.75 652.8538339251645 138.19285261797194 0.0 0.0
508.0 88.1 394.0 102.15 642.8893687727247 136.88764374620803 0.0 0.0
498.0 156.5 432.5 112.0 659.602061100238 192.68112369391656 0.0 0.0
476.5 160.75 438.0 152.25 647.2654479774069 221.4544860873637 0.0 0.0
458.0 166.0 439.0 169.0 634.4185001639237 236.92814321458252 0.0 0.0
374.0576923076923 169.0 414.28846153846155 173.75 597.7863060020184 242.38572415987636 0.0 0.0
266.1346153846154 169.5 382.6730769230769 174.0 552.7536938858348 242.91302333560708 0.0 0.0
158.21153846153845 169.5 351.05769230769226 175.25 507.7210817696514 243.80952477731452 0.0 0.0
50.28846153846155 170.0 319.4423076923077 177.0 462.6884696534679 245.41597381464817 0.0 0.0
-57.63461538461539 170.0 287.8269230769231 176.0 417.6558575372844 244.69675079512317 0.0 0.0
-165.55769230769232 170.5 256.21153846153845 175.5 372.62324542110105 244.684490722236 0.0 0.0
-261.375 170.25 232.70833333333331 176.25 351.08171267809337 245.05023206125094 0.0 0.0
-320.875 168.25 233.54166666666669 177.25 400.01341805461334 244.38931597442183 0.0 0.0
-380.375 167.5 234.375 179.5 448.9451234311333 245.51367673370743 0.0 0.0
-444.0 168.75 247.0 178.75 508.08125832578236 245.8213276008184 0.0 0.0
-558.5 169.5 262.0 177.75 616.9010588398417 245.6151703126395 0.0 0.0
-419.4078947368421 169.75 255.32894736842104 175.5 614.616046296092 244.16301579650695 1.0 0.0
-270.61842105263156 203.75 262.4342105263158 156.5 651.5601085512707 256.9186761962069 1.0 0.0
-121.82894736842107 204.75 269.5394736842105 153.0 688.5041708064493 255.6005192501789 1.0 0.0
26.96052631578948 205.0 276.64473684210526 151.5 725.4482330616279 254.90652857275438 1.0 0.0
175.74999999999994 206.0 283.75 150.25 762.3922953168067 254.9731537505766 1.0 0.0
324.5394736842105 204.73125 290.85526315789474 145.46875 799.3363575719852 251.33186585268578 0.0 0.0
473.32894736842104 201.65625 297.9605263157895 139.34375 836.2804198271639 246.0021173463517 0.0 0.0
622.1184210526316 198.58125 305.0657894736842 133.21875 873.2244820823425 240.6723688400176 0.0 0.0
770.907894736842 195.50625000000002 312.17105263157896 127.09375 910.1685443375212 235.3426203336835 0.0 0.0
850.5 192.43124999999998 371.0 120.96875 929.9541574975301 230.01287182734944 0.0 0.0
833.0 189.35625 414.5 114.84375 930.4814975701953 224.68312332101533 0.0 0.0
752.25 186.28125 388.75 108.71875 846.773320859161 219.35337481468125 0.0 0.0
668.5 183.20625 355.0 102.59375 756.9253664902164 214.02362630834716 0.0 0.0
580.0 180.13125000000002 331.5 96.46875 668.0865703750483 208.69387780201308 0.0 0.0
507.5 177.05624999999998 319.5 90.34375 599.7235424554519 203.364129295679 0.0 0.0
451.0 173.98125 308.5 84.21875 546.4470717699708 198.03438078934488 0.0 0.0
424.0 170.90625 305.0 78.09375 522.3384588304643 192.7046322830108 0.0 0.0
426.5 167.83125 309.0 71.96875 526.6730433092005 187.3748837766767 0.0 0.0
434.5 164.75625000000002 325.5 65.84375 542.9006790615174 182.04513527034263 0.0 0.0
356.75 161.68124999999998 318.0 59.71875 554.3338409210016 176.71538676400854 0.0 0.0
245.08333333333331 158.60625 300.66666666666663 53.59375 558.7786596687274 171.38563825767443 0.0 0.0
133.41666666666666 155.53125 283.33333333333337 47.46875 563.2234784164532 166.05588975134035 0.0 0.0
21.74999999999997 152.45625 266.0 41.34375 567.668297164179 160.72614124500626 0.0 0.0
-89.91666666666669 149.38125000000002 248.66666666666669 35.21875 572.1131159119047 155.39639273867218 0.0 0.0
-201.58333333333337 146.30624999999998 231.33333333333334 29.09375 576.5579346596305 150.0666442323381 0.0 0.0
-313.25000000000006 147.0 214.0 27.0 581.0027534073563 149.47132320823314 0.0 0.0
-424.9166666666667 208.25 196.66666666666669 102.5 585.4475721550821 232.1600088530296 0.0 0.0
-536.5833333333334 209.75 179.33333333333334 105.5 589.8923909028078 234.78846231486028 0.0 0.0
-783.5 209.25 221.5 110.5 814.5303666662771 236.6383025988757 0.0 0.0
-599.5 210.25 206.5 109.0 634.103589882404 236.82638779659612 0.0 0.0
-545.0 213.25 223.5 109.75 589.0550306848047 239.83585090497337 1.0 0.0
-516.0 213.75 242.5 108.5 570.2113449629253 239.71154538009085 1.0 0.0
-528.5 213.75 280.5 108.0 598.3545867475932 239.48502084838913 1.0 0.0
-544.5 212.75 297.5 107.5 620.473010780679 238.3669947159945 1.0 0.0
-540.0 248.75 289.5 101.0 612.707685778681 269.18143226658304 1.0 0.0
-518.5 305.0 270.0 70.75 584.5878657726882 313.09937101905615 1.0 0.0
-500.0 312.5 250.0 79.25 559.0191857596951 322.3924180611744 1.0 0.0
-494.0 312.25 240.5 79.75 549.4327103650756 322.273420451496 1.0 0.0
-499.5 311.5 249.0 80.0 558.1231507882289 321.6094222279452 1.0 0.0
-513.0 311.0 262.0 80.5 576.0325211934758 321.24951361830887 1.0 0.0
-535.0 311.5 272.0 81.25 600.176120353007 321.9226179233056 1.0 0.0
-554.5 312.0 290.0 82.25 625.7571118392076 322.6593601206971 1.0 0.0
-559.5 313.0 290.0 83.5 630.190687761269 323.94780993400093 1.0 0.0
-558.5 313.5 286.0 83.5 627.4697579570521 324.42952479774794 1.0 0.0
-533.0 329.5 270.0 61.5 597.4855970456758 335.19818397030224 1.0 0.0
-519.5 317.75 269.0 44.25 585.014258887724 320.84003594448905 1.0 0.0
-511.0 307.75 273.5 30.25 579.5888637340349 309.24297179439225 1.0 0.0
-496.5 300.5 276.0 21.25 568.0576534240266 301.2580060168475 1.0 0.0
-404.4166666666667 293.25 281.625 12.0 578.1473437584943 293.5096026196538 1.0 0.0
-282.30555555555554 291.0 287.79166666666663 9.0 591.5351299706688 291.13914240257174 1.0 0.0
-160.19444444444443 291.75 293.95833333333337 9.5 604.9229161828432 291.9050709279989 1.0 0.0
-38.083333333333314 293.5 300.125 10.0 618.3107023950178 293.6703088326806 1.0 0.0
84.02777777777777 297.91666666666663 306.29166666666663 -0.16666666666666652 631.6984886071923 298.73667852760354 1.0 0.0
206.1388888888889 303.1388888888889 312.45833333333337 -13.722222222222221 645.0862748193667 304.8255580755533 0.0 0.0
328.25000000000006 308.3611111111111 318.625 -27.277777777777775 658.4740610315413 310.91443762350303 0.0 0.0
450.36111111111114 313.58333333333337 324.79166666666663 -40.83333333333333 671.8618472437158 317.0033171714528 0.0 0.0
572.4722222222223 343.0 330.95833333333337 -6.5 685.2496334558903 346.0120450251166 0.0 0.0
650.5 241.25 403.0 88.25 765.2335220324164 256.8894621118593 0.0 0.0
597.5 244.75 409.5 101.75 724.4280881913396 265.06801174133875 0.0 0.0
555.0 242.75 414.0 105.5 692.4100889094032 264.68688877802435 0.0 0.0
540.0 239.25 399.0 116.0 671.4178710272978 265.88845323534974 0.0 0.0
534.0 238.0 399.5 106.5 666.9026371430602 260.7535831072916 0.0 0.0
529.5 173.25 403.5 124.75 665.7222292688289 213.55060737154756 0.0 0.0
525.5 167.0 405.5 126.0 663.7624170226482 209.20124118040854 0.0 0.0
531.5 166.75 405.0 124.75 668.2228296236475 208.25044407591906 0.0 0.0
531.5 166.75 406.0 124.75 668.8266435371722 208.2506379451773 0.0 0.0
531.0 166.75 405.0 126.75 667.822200215467 209.45464358806367 0.0 0.0
531.5 166.5 408.0 126.0 670.0455728654218 208.80193964616325 0.0 0.0
532.5 166.0 414.5 126.0 674.8101380878302 208.4036741148451 0.0 0.0
531.5 153.0 413.0 137.5 673.099805577611 205.7511109305214 0.0 0.0
529.5 146.5 410.5 145.0 669.9858148596622 206.124355669096 0.0 0.0
527.5 146.25 412.5 146.0 669.6372285521884 206.6527117428468 0.0 0.0
524.5 146.5 413.0 146.25 667.5854050957263 207.00626461511808 0.0 0.0
519.0 146.5 416.0 147.5 665.1549137496048 207.89089076670297 0.0 0.0
513.5 147.0 421.0 147.75 664.022010625237 208.42047306104655 0.0 0.0
511.0 147.75 421.5 148.0 662.407537273019 209.1275788299917 0.0 0.0
510.0 159.25 421.5 172.25 661.6364149040731 234.58846577056607 0.0 0.0
509.0 159.25 420.5 171.0 660.2285555078777 233.67146575163065 0.0 0.0
508.5 159.5 421.0 170.25 660.1619086315661 233.29239532109187 0.0 0.0
561.0 159.25 404.5 170.25 691.6225395397387 233.12174900863428 0.0 0.0
562.5 156.1875 405.0 164.59375 693.1315426043114 226.9477148917984 0.0 0.0
566.0 152.4375 407.0 156.71875 697.1405884038026 218.6999408544799 0.0 0.0
573.0 148.6875 412.5 148.84375 706.0353451873649 210.4521668171614 0.0 0.0
584.0 144.9375 415.5 140.96875 716.7269147373261 202.20439277984292 0.0 0.0
593.5 150.0 411.0 171.0 721.9164293952439 227.48906893576088 0.0 0.0
592.0 155.5 408.5 184.0 719.2730109145007 240.90744247562444 0.0 0.0
520.5 157.0 412.5 185.0 664.1362762181489 242.63965051079347 0.0 0.0
507.5 157.0 403.5 189.5 648.3596650953461 246.0880975503847 0.0 0.0
509.5 156.25 399.0 188.75 647.1418448265363 245.03213850531176 0.0 0.0
